customer_id,segment_true,annual_income_eur,savings_eur,green_preference,financing_sensitivity
CUS_000562,first_home,31091,11639,0.74,0.56
CUS_000563,investor,48404,30014,0.803,0.306
CUS_000564,first_home,29016,10446,0.698,0.572
CUS_000565,upsizer,55278,4631,0.498,0.452
CUS_000566,investor,93007,48071,0.823,0.677
CUS_000567,premium,167070,87758,0.286,0.464
CUS_000568,first_home,24786,8850,0.843,1.0
CUS_000569,investor,47951,36614,0.877,0.199
CUS_000570,first_home,44012,14629,0.466,0.655
CUS_000571,first_home,28084,19243,0.982,0.712
CUS_000572,investor,25361,4793,0.8,0.624
CUS_000573,first_home,36506,17513,0.561,0.745
CUS_000574,upsizer,98258,27949,0.478,0.357
CUS_000575,investor,54829,22855,0.748,0.355
CUS_000576,investor,56150,31841,0.407,0.294
CUS_000577,first_home,33744,11050,0.908,0.882
CUS_000578,first_home,40273,12258,0.425,0.595
CUS_000579,first_home,22183,8650,1.0,0.821
CUS_000580,investor,45560,50423,0.632,0.343
CUS_000581,first_home,52680,24570,0.242,0.91
CUS_000582,upsizer,83755,38172,0.874,0.601
CUS_000583,upsizer,72385,36791,0.468,0.267
CUS_000584,first_home,45237,5479,0.112,0.714
CUS_000585,investor,66182,39428,1.0,0.268
CUS_000586,first_home,44469,24816,1.0,0.579
CUS_000587,first_home,21439,2335,0.687,0.63
CUS_000588,first_home,29412,25377,0.716,0.697
CUS_000589,premium,62307,26826,0.672,0.098
CUS_000590,upsizer,94964,21745,0.71,0.327
CUS_000591,first_home,38274,18618,0.487,0.817
CUS_000592,first_home,53461,14242,0.559,0.717
CUS_000593,first_home,37811,5299,0.515,0.903
CUS_000594,first_home,26970,10274,0.562,0.809
CUS_000595,first_home,57712,22452,0.272,0.943
CUS_000596,premium,116123,17021,0.793,0.278
CUS_000597,upsizer,78988,22871,0.586,0.444
CUS_000598,first_home,41611,10155,0.733,0.813
CUS_000599,premium,209484,76603,0.681,0.121
CUS_000600,investor,62613,34223,0.017,0.409
CUS_000601,investor,43293,19717,0.67,0.233
CUS_000602,premium,108867,46173,0.76,0.352
CUS_000603,first_home,31773,3224,0.357,0.854
CUS_000604,investor,71489,30379,0.562,0.311
CUS_000605,first_home,38444,9003,0.48,0.67
CUS_000606,investor,49936,6031,0.657,0.464
CUS_000607,first_home,30258,17791,0.526,0.68
CUS_000608,first_home,52938,10081,0.145,0.811
CUS_000609,first_home,57696,25787,0.326,0.775
CUS_000610,first_home,52712,18044,0.71,0.702
CUS_000611,first_home,50489,13044,0.668,0.577
CUS_000612,first_home,39719,25801,1.0,0.701
CUS_000613,upsizer,50441,16238,0.568,0.43
CUS_000614,investor,16000,5346,0.151,0.316
CUS_000615,first_home,62370,18567,0.91,0.834
CUS_000616,premium,155502,71789,0.812,0.26
CUS_000617,premium,198870,79804,0.378,0.25
CUS_000618,first_home,23828,7236,0.764,0.667
CUS_000619,investor,50431,13310,0.637,0.776
CUS_000620,first_home,18371,7763,0.357,0.715
CUS_000621,investor,74811,23410,0.637,0.285
CUS_000622,investor,73051,54088,0.426,0.256
CUS_000623,first_home,42026,14097,0.218,0.681
CUS_000624,first_home,43254,21201,0.525,0.532
CUS_000625,first_home,68406,28294,0.724,0.746
CUS_000626,first_home,37905,14326,0.555,0.717
CUS_000627,first_home,48270,28570,0.412,0.577
CUS_000628,premium,142831,76334,0.696,0.269
CUS_000629,investor,50095,26599,0.515,0.154
CUS_000630,first_home,40724,21542,0.351,0.751
CUS_000631,investor,123945,17280,0.621,0.455
CUS_000632,first_home,26368,13430,0.513,0.688
CUS_000633,investor,49368,19030,1.0,0.46
CUS_000634,first_home,44009,14861,0.78,0.561
CUS_000635,first_home,17339,18256,0.76,0.948
CUS_000636,first_home,54741,9018,0.142,1.0
CUS_000637,first_home,32423,13413,0.743,0.596
CUS_000638,investor,70336,28076,0.781,0.36
CUS_000639,investor,72928,30284,0.173,0.076
CUS_000640,first_home,38779,9597,0.36,0.865
CUS_000641,first_home,36479,17163,0.381,0.598
CUS_000642,upsizer,66050,15041,0.82,0.579
CUS_000643,first_home,48786,23468,0.854,0.8
CUS_000644,first_home,52670,24133,0.383,0.719
CUS_000645,investor,58327,22517,0.283,0.257
CUS_000646,first_home,45433,18942,0.048,0.691
CUS_000647,upsizer,72923,52151,0.168,0.324
CUS_000648,first_home,27948,14926,0.389,0.57
CUS_000649,premium,114275,52697,0.407,0.192
CUS_000650,first_home,17265,8743,0.559,0.888
CUS_000651,first_home,50075,21895,0.703,0.653
CUS_000652,first_home,35512,18800,0.616,0.902
CUS_000653,upsizer,56738,18209,0.401,0.519
CUS_000654,first_home,37348,30921,0.535,0.725
CUS_000655,first_home,36990,17157,0.362,0.769
CUS_000656,upsizer,91364,85767,0.453,0.284
CUS_000657,first_home,25851,21431,0.499,0.514
CUS_000658,first_home,34414,11677,0.742,0.618
CUS_000659,first_home,36401,17222,0.779,0.607
CUS_000660,premium,197412,97878,0.361,0.227
CUS_000661,first_home,40912,24468,0.564,0.896
CUS_000662,first_home,30314,13751,0.731,0.638
CUS_000663,upsizer,63624,41180,0.527,0.267
CUS_000664,investor,83644,9482,0.474,0.617
CUS_000665,first_home,57567,18433,0.801,0.629
CUS_000666,investor,76744,30363,0.715,0.163
CUS_000667,first_home,37761,11706,0.551,0.894
CUS_000668,first_home,37506,4435,0.338,0.795
CUS_000669,first_home,32809,19327,0.18,0.733
CUS_000670,investor,84933,19598,0.605,0.327
CUS_000671,investor,22095,6819,0.707,0.341
CUS_000672,first_home,16000,9054,0.307,0.635
CUS_000673,first_home,53387,34723,0.797,0.658
CUS_000674,first_home,50446,16557,0.479,0.723
CUS_000675,investor,71185,17325,0.142,0.274
CUS_000676,premium,154245,43746,0.678,0.047
CUS_000677,premium,173768,109585,0.537,0.391
CUS_000678,upsizer,65911,42238,0.525,0.765
CUS_000679,premium,135286,66367,0.762,0.236
CUS_000680,upsizer,50440,23932,0.922,0.44
CUS_000681,investor,65208,12561,0.7,0.516
CUS_000682,first_home,40672,20894,0.462,0.799
CUS_000683,investor,90080,51474,0.145,0.389
CUS_000684,first_home,40941,18824,0.71,0.302
CUS_000685,first_home,39986,18647,0.573,0.897
CUS_000686,first_home,49709,12143,0.373,0.849
CUS_000687,first_home,34217,21910,0.436,0.902
CUS_000688,investor,80830,14981,0.919,0.508
CUS_000689,first_home,39046,16673,0.789,0.742
CUS_000690,first_home,46084,23612,0.832,0.682
CUS_000691,upsizer,93190,59211,0.814,0.67
CUS_000692,investor,16000,9915,0.623,0.479
CUS_000693,first_home,38176,24244,0.312,0.677
CUS_000694,first_home,36944,13877,0.586,0.63
CUS_000695,first_home,31895,27056,0.718,0.55
CUS_000696,upsizer,82913,51888,0.533,0.557
CUS_000697,first_home,19307,7076,0.624,0.552
CUS_000698,upsizer,68387,25856,0.694,0.689
CUS_000699,first_home,73196,41493,0.793,0.896
CUS_000700,premium,117035,40478,0.787,0.231
CUS_000701,first_home,40882,8179,0.472,0.911
CUS_000702,first_home,43534,19367,0.243,0.754
CUS_000703,first_home,45078,1500,0.929,0.946
CUS_000704,first_home,27400,13549,0.638,0.824
CUS_000705,upsizer,99317,54111,0.49,0.508
CUS_000706,investor,68421,26145,0.114,0.001
CUS_000707,first_home,21869,13930,0.732,0.639
CUS_000708,investor,67447,39347,0.679,0.096
CUS_000709,first_home,46975,11584,0.494,0.769
CUS_000710,upsizer,80051,35060,0.653,0.625
CUS_000711,first_home,32474,10928,0.898,1.0
CUS_000712,first_home,32040,11914,0.256,0.845
CUS_000713,first_home,19277,12267,0.83,0.622
CUS_000714,first_home,48149,26125,0.337,0.728
CUS_000715,upsizer,79674,23969,0.277,0.505
CUS_000716,first_home,35009,16466,0.496,0.734
CUS_000717,first_home,38662,11366,0.888,0.556
CUS_000718,premium,117648,40323,0.374,0.126
CUS_000719,first_home,41933,29649,0.527,0.685
CUS_000720,first_home,22830,20283,0.205,0.832
CUS_000721,investor,101162,75894,0.684,0.184
CUS_000722,first_home,24894,11947,0.355,0.684
CUS_000723,premium,124400,57611,0.451,0.0
CUS_000724,investor,45562,27952,0.776,0.293
CUS_000725,first_home,23399,10489,0.397,0.878
CUS_000726,first_home,38664,6702,0.662,0.946
CUS_000727,first_home,38394,29080,0.635,0.943
CUS_000728,first_home,40245,8701,0.617,0.642
CUS_000729,investor,70044,45347,0.314,0.46
CUS_000730,investor,72492,41086,0.603,0.106
CUS_000731,first_home,42564,32551,0.517,0.532
CUS_000732,premium,113904,66663,0.495,0.256
CUS_000733,first_home,41220,13363,0.733,0.536
CUS_000734,upsizer,44445,27794,0.257,0.658
CUS_000735,first_home,22835,8326,0.403,0.855
CUS_000736,premium,69827,17740,0.557,0.404
CUS_000737,first_home,42876,4302,0.925,0.812
CUS_000738,first_home,48518,19783,0.125,0.682
CUS_000739,first_home,28317,3569,0.607,0.714
CUS_000740,upsizer,52673,36270,0.517,0.503
CUS_000741,premium,160949,23697,0.742,0.163
CUS_000742,investor,95725,34613,0.388,0.499
CUS_000743,first_home,49393,18240,0.51,0.728
CUS_000744,investor,48818,22500,0.344,0.618
CUS_000745,first_home,51386,14074,0.46,0.668
CUS_000746,investor,68942,43727,0.711,0.351
CUS_000747,first_home,32624,14986,0.657,0.691
CUS_000748,premium,75238,32113,0.495,0.095
CUS_000749,investor,76109,23818,0.775,0.827
CUS_000750,first_home,32955,17431,1.0,0.541
CUS_000751,investor,80310,54732,0.37,0.515
CUS_000752,first_home,30506,27916,0.686,0.822
CUS_000753,first_home,26518,6911,0.572,0.584
CUS_000754,first_home,55159,22363,0.82,0.692
CUS_000755,first_home,39671,3441,0.428,0.865
CUS_000756,first_home,66034,36475,0.801,0.897
CUS_000757,investor,62046,11432,0.535,0.485
CUS_000758,investor,77428,37133,0.505,0.188
CUS_000759,first_home,26261,17129,0.599,0.627
CUS_000760,upsizer,65601,23344,0.598,0.455
CUS_000761,upsizer,79994,20976,0.344,0.446
CUS_000762,first_home,31353,20921,0.568,0.575
CUS_000763,first_home,33422,18647,0.882,0.493
CUS_000764,upsizer,84878,19237,0.281,0.383
CUS_000765,first_home,44277,20153,0.673,0.667
CUS_000766,first_home,22957,6344,0.805,1.0
CUS_000767,upsizer,70255,43622,0.553,0.341
CUS_000768,investor,69245,31308,0.504,0.154
CUS_000769,premium,66475,46864,0.563,0.351
CUS_000770,upsizer,72579,19039,0.337,0.429
CUS_000771,first_home,44298,20859,0.511,0.754
CUS_000772,investor,81356,34804,0.97,0.257
CUS_000773,premium,67609,32171,0.53,0.647
CUS_000774,first_home,58613,19229,0.563,0.722
CUS_000775,first_home,16000,1500,0.336,0.886
CUS_000776,first_home,48874,26990,0.657,0.894
CUS_000777,investor,63401,27874,0.307,0.583
CUS_000778,investor,19980,5602,0.513,0.418
CUS_000779,upsizer,54303,18445,0.0,0.269
CUS_000780,first_home,51017,11200,0.566,1.0
CUS_000781,investor,16000,1528,0.598,0.372
CUS_000782,first_home,30513,18826,0.38,0.794
CUS_000783,upsizer,71974,38354,0.431,0.54
CUS_000784,investor,91737,17133,0.396,0.424
CUS_000785,investor,70743,62569,0.721,0.496
CUS_000786,first_home,38495,8745,0.43,0.501
CUS_000787,first_home,31021,17329,0.891,0.967
CUS_000788,first_home,39295,16923,0.903,0.452
CUS_000789,premium,86744,17580,0.573,0.272
CUS_000790,first_home,40271,19851,0.93,0.88
CUS_000791,premium,143258,56845,0.908,0.276
CUS_000792,first_home,38607,12175,0.656,0.766
CUS_000793,investor,59929,40000,0.347,0.459
CUS_000794,first_home,27067,14679,0.648,0.722
CUS_000795,first_home,53441,29898,0.614,0.836
CUS_000796,investor,49825,19494,0.43,0.379
CUS_000797,first_home,17502,8635,1.0,0.703
CUS_000798,first_home,45986,19551,0.715,0.741
CUS_000799,investor,66103,34364,0.274,0.655
CUS_000800,first_home,24460,6240,0.658,0.845
CUS_000801,investor,36739,1500,0.574,0.294
CUS_000802,investor,90549,61039,0.667,0.316
CUS_000803,first_home,61811,26415,0.521,0.501
CUS_000804,first_home,58829,31351,0.259,0.905
CUS_000805,first_home,27946,8574,0.816,0.611
CUS_000806,first_home,21489,8375,0.992,0.989
CUS_000807,first_home,48276,33970,0.461,0.622
CUS_000808,investor,61002,30226,0.528,0.506
CUS_000809,first_home,53928,44590,0.831,0.829
CUS_000810,upsizer,107988,63765,0.447,0.489
CUS_000811,investor,76847,23802,0.766,0.441
CUS_000812,first_home,30219,15396,0.544,0.7
CUS_000813,investor,76263,55887,0.366,0.357
CUS_000814,first_home,38555,18107,0.421,0.768
CUS_000815,first_home,61807,33758,0.55,0.724
CUS_000816,upsizer,61917,42370,0.568,0.448
CUS_000817,first_home,35232,1500,0.285,0.899
CUS_000818,first_home,40655,22614,0.607,0.795
CUS_000819,premium,81014,54476,0.031,0.315
CUS_000820,upsizer,84707,24721,0.721,0.618
CUS_000821,investor,52246,32296,0.746,0.497
CUS_000822,investor,56123,24081,0.377,0.378
CUS_000823,premium,190011,23832,0.574,0.123
CUS_000824,investor,92256,52799,0.455,0.491
CUS_000825,first_home,63617,27246,0.464,0.935
CUS_000826,premium,88282,36780,0.498,0.499
CUS_000827,first_home,35311,19291,0.526,1.0
CUS_000828,first_home,37945,9833,0.435,0.862
CUS_000829,first_home,18390,10462,0.621,0.47
CUS_000830,first_home,48297,12837,0.922,0.917
CUS_000831,first_home,53914,37865,0.671,0.496
CUS_000832,first_home,53996,34289,0.514,0.929
CUS_000833,first_home,47412,33511,0.853,0.864
CUS_000834,upsizer,86670,44510,0.836,0.5
CUS_000835,first_home,27026,9560,0.772,0.802
CUS_000836,first_home,42837,12861,0.66,0.78
CUS_000837,premium,141168,40868,0.663,0.291
CUS_000838,first_home,45302,18073,0.72,0.575
CUS_000839,investor,88879,27238,0.842,0.279
CUS_000840,investor,83456,40766,0.396,0.29
CUS_000841,investor,89443,25494,0.526,0.381
CUS_000842,first_home,43526,13842,0.778,0.66
CUS_000843,first_home,42942,15521,0.586,0.762
CUS_000844,investor,76748,22279,0.582,0.426
CUS_000845,first_home,60244,22194,0.77,0.948
CUS_000846,first_home,37713,20180,0.335,0.7
CUS_000847,first_home,45252,12259,0.788,0.689
CUS_000848,investor,59988,12797,0.342,0.546
CUS_000849,first_home,47031,18715,0.473,0.945
CUS_000850,investor,79366,17853,0.184,0.527
CUS_000851,investor,56560,37929,0.45,0.441
CUS_000852,first_home,48013,14607,0.697,0.781
CUS_000853,upsizer,89604,39305,0.606,0.617
CUS_000854,premium,181905,93084,0.502,0.225
CUS_000855,first_home,61295,12432,0.665,0.82
CUS_000856,first_home,31917,8871,0.668,0.968
CUS_000857,first_home,26610,8425,0.303,0.773
CUS_000858,upsizer,70918,40484,0.823,0.408
CUS_000859,first_home,33973,25809,0.699,0.535
CUS_000860,first_home,57433,43883,0.213,0.948
CUS_000861,upsizer,70272,46323,0.949,0.616
CUS_000862,investor,46265,9568,0.493,0.187
CUS_000863,first_home,55654,15151,0.306,1.0
CUS_000864,investor,102502,69675,0.254,0.0
CUS_000865,premium,163128,114940,0.184,0.152
CUS_000866,first_home,37053,21240,0.444,0.97
CUS_000867,first_home,61188,35186,0.381,0.522
CUS_000868,investor,83296,29384,0.291,0.35
CUS_000869,first_home,50379,37226,0.484,0.974
CUS_000870,upsizer,82424,24596,0.926,1.0
CUS_000871,first_home,16900,2368,0.392,0.845
CUS_000872,investor,42520,24416,0.481,0.397
CUS_000873,premium,149531,48612,0.697,0.145
CUS_000874,first_home,37279,7316,0.993,0.868
CUS_000875,first_home,31076,18274,0.605,0.651
CUS_000876,upsizer,80744,8148,0.67,0.331
CUS_000877,investor,70823,36245,0.762,0.372
CUS_000878,first_home,35330,12352,0.677,0.819
CUS_000879,first_home,35229,25303,0.161,0.512
CUS_000880,first_home,26392,13521,0.376,0.795
CUS_000881,first_home,42052,26211,0.729,0.911
CUS_000882,first_home,55535,13040,0.431,0.615
CUS_000883,investor,76424,9558,0.248,0.396
CUS_000884,first_home,31810,11604,0.495,0.64
CUS_000885,investor,65829,35555,0.692,0.146
CUS_000886,upsizer,96726,42833,0.682,0.656
CUS_000887,upsizer,91750,58457,0.571,0.72
CUS_000888,premium,180137,95176,0.117,0.151
CUS_000889,first_home,26085,6289,0.609,0.49
CUS_000890,investor,85111,43716,0.249,0.474
CUS_000891,first_home,35910,16553,0.693,0.747
CUS_000892,first_home,31416,20695,0.649,0.821
CUS_000893,premium,77847,20498,0.429,0.193
CUS_000894,investor,70423,21874,0.237,0.295
CUS_000895,investor,107148,53729,0.832,0.511
CUS_000896,first_home,51185,35035,0.63,0.867
CUS_000897,first_home,60640,23899,0.336,0.914
CUS_000898,upsizer,81090,43576,0.914,0.244
CUS_000899,first_home,47245,20615,0.571,0.508
CUS_000900,first_home,33093,13977,0.405,0.617
CUS_000901,investor,42271,26941,0.814,0.341
CUS_000902,investor,71762,32277,0.752,0.578
CUS_000903,first_home,36044,12628,0.701,0.728
CUS_000904,first_home,43943,14927,0.619,0.715
CUS_000905,premium,45291,16972,0.292,0.143
CUS_000906,upsizer,79688,24339,0.304,0.569
CUS_000907,first_home,66334,25683,0.464,0.592
CUS_000908,premium,210752,92856,0.084,0.481
CUS_000909,first_home,44369,21369,0.628,0.729
CUS_000910,investor,87475,22102,0.541,0.728
CUS_000911,investor,63195,22390,0.572,0.416
CUS_000912,premium,98431,35741,0.936,0.289
CUS_000913,investor,49562,14502,0.285,0.578
CUS_000914,first_home,65432,21312,0.593,0.695
CUS_000915,first_home,43935,26016,0.287,0.741
CUS_000916,premium,67295,45459,0.866,0.229
CUS_000917,first_home,44724,16711,0.313,0.827
CUS_000918,investor,67129,20274,1.0,0.248
CUS_000919,first_home,36178,15027,0.328,0.9
CUS_000920,first_home,41581,18511,0.634,0.612
CUS_000921,investor,53226,29517,0.682,0.0
CUS_000922,first_home,37396,13412,0.767,0.837
CUS_000923,upsizer,92187,30646,0.303,0.507
CUS_000924,first_home,55668,48503,0.275,0.548
CUS_000925,first_home,23751,4683,0.448,0.619
CUS_000926,first_home,32864,19462,0.726,0.627
CUS_000927,first_home,19939,13920,0.561,0.807
CUS_000928,investor,50331,19343,0.819,0.433
CUS_000929,first_home,49449,25179,0.36,0.819
CUS_000930,first_home,16000,2051,0.499,0.445
CUS_000931,upsizer,82871,36006,0.542,0.185
CUS_000932,first_home,35598,22737,0.529,0.773
CUS_000933,first_home,29929,13518,0.701,0.817
CUS_000934,upsizer,97758,42709,0.857,0.63
CUS_000935,investor,54634,40548,0.419,0.502
CUS_000936,first_home,42233,24387,0.449,0.813
CUS_000937,upsizer,92682,51669,0.632,0.462
CUS_000938,first_home,31401,8921,0.64,0.749
CUS_000939,first_home,39527,1500,0.819,0.809
CUS_000940,first_home,33514,16662,0.583,0.726
CUS_000941,upsizer,82086,35379,0.511,0.168
CUS_000942,first_home,45697,25922,0.98,0.715
CUS_000943,premium,50842,23003,0.639,0.041
CUS_000944,first_home,29902,13097,0.732,0.663
CUS_000945,first_home,38596,16809,0.181,0.753
CUS_000946,premium,224197,51622,0.527,0.031
CUS_000947,upsizer,82820,8108,0.831,0.404
CUS_000948,first_home,38957,10541,0.588,0.704
CUS_000949,first_home,43828,10147,0.544,0.568
CUS_000950,investor,63275,26687,0.107,0.355
CUS_000951,first_home,51927,7065,0.529,0.626
CUS_000952,first_home,44205,15222,0.861,0.781
CUS_000953,first_home,54346,42243,0.563,0.825
CUS_000954,upsizer,72043,30011,0.675,0.437
CUS_000955,first_home,29326,12864,0.484,0.702
CUS_000956,first_home,42295,18305,0.482,0.855
CUS_000957,first_home,44922,21030,0.575,0.893
CUS_000958,first_home,67804,22731,0.681,0.746
CUS_000959,first_home,17307,6928,0.748,0.764
CUS_000960,first_home,38603,12833,0.732,0.583
CUS_000961,investor,49958,8057,0.481,0.274
CUS_000962,first_home,41854,26834,0.612,0.685
CUS_000963,first_home,59799,16218,0.257,0.751
CUS_000964,upsizer,95977,68922,0.623,0.507
CUS_000965,first_home,19752,5774,0.081,0.582
CUS_000966,first_home,57405,10646,0.198,0.905
CUS_000967,first_home,57070,44427,0.609,0.767
CUS_000968,investor,55931,9154,0.69,0.368
CUS_000969,premium,153605,3436,0.27,0.23
CUS_000970,investor,62696,10637,0.694,0.305
CUS_000971,premium,89826,36396,0.521,0.132
CUS_000972,first_home,50959,9641,0.833,0.383
CUS_000973,upsizer,72906,23967,0.91,0.562
CUS_000974,first_home,29771,1905,0.024,0.715
CUS_000975,first_home,52176,32649,1.0,0.786
CUS_000976,first_home,57021,28829,0.78,0.872
CUS_000977,first_home,44166,8928,0.706,0.803
CUS_000978,first_home,52782,1500,0.481,0.511
CUS_000979,first_home,44463,11886,0.685,0.826
CUS_000980,investor,69408,37968,0.649,0.298
CUS_000981,investor,73216,45673,0.767,0.305
CUS_000982,investor,80008,31010,0.649,0.467
CUS_000983,first_home,24339,8269,0.696,0.526
CUS_000984,first_home,47666,15532,0.741,0.677
CUS_000985,premium,148073,71783,0.098,0.137
CUS_000986,first_home,47652,28052,0.495,0.794
CUS_000987,first_home,33732,13636,0.564,0.742
CUS_000988,first_home,43440,15756,0.472,0.654
CUS_000989,first_home,27566,15728,0.834,0.722
CUS_000990,first_home,32957,23036,0.952,0.947
CUS_000991,investor,62255,23558,0.598,0.079
CUS_000992,premium,45756,20374,0.597,0.027
CUS_000993,upsizer,73622,21699,0.591,0.733
CUS_000994,first_home,25199,11200,0.188,0.638
CUS_000995,first_home,20986,5524,0.353,0.929
CUS_000996,investor,59700,40951,0.355,0.439
CUS_000997,first_home,26213,15453,0.757,0.563
CUS_000998,investor,75448,56032,0.468,0.433
CUS_000999,investor,54318,17882,0.545,0.25
CUS_001000,first_home,27041,21705,0.522,0.935
CUS_001001,first_home,59524,28215,0.5,0.856
CUS_001002,first_home,54366,22068,1.0,0.559
CUS_001003,investor,63683,41805,0.588,0.208
CUS_001004,first_home,26637,6561,0.899,0.614
CUS_001005,first_home,19089,8323,0.393,0.917
CUS_001006,first_home,37961,15255,0.295,0.752
CUS_001007,premium,177969,89903,0.776,0.354
CUS_001008,upsizer,81298,28465,0.599,0.875
CUS_001009,upsizer,63881,21266,0.713,0.52
CUS_001010,premium,141581,51177,0.995,0.207
CUS_001011,first_home,42122,15910,0.606,0.703
