lead_id,customer_id,project_id,lead_date,channel,visits,lead_score
LEAD_0000368,CUS_006387,PRJ_0020,2021-03-24,referral,3,55
LEAD_0000369,CUS_006085,PRJ_0014,2025-10-23,campaign,2,63
LEAD_0000370,CUS_001199,PRJ_0027,2024-10-29,referral,2,53
LEAD_0000371,CUS_000478,PRJ_0004,2024-03-22,campaign,1,55
LEAD_0000372,CUS_003647,PRJ_0006,2023-07-01,web,0,46
LEAD_0000373,CUS_004144,PRJ_0012,2024-02-20,web,2,40
LEAD_0000374,CUS_003674,PRJ_0016,2023-03-11,campaign,2,46
LEAD_0000375,CUS_000317,PRJ_0021,2022-03-09,referral,0,56
LEAD_0000376,CUS_000266,PRJ_0017,2024-07-08,campaign,0,49
LEAD_0000377,CUS_002443,PRJ_0012,2025-11-15,campaign,1,74
LEAD_0000378,CUS_004057,PRJ_0020,2023-05-16,web,2,62
LEAD_0000379,CUS_001523,PRJ_0011,2025-10-11,web,3,48
LEAD_0000380,CUS_002207,PRJ_0028,2022-10-17,campaign,1,68
LEAD_0000381,CUS_003879,PRJ_0021,2022-05-31,web,2,63
LEAD_0000382,CUS_005430,PRJ_0026,2025-07-29,campaign,0,58
LEAD_0000383,CUS_003429,PRJ_0024,2024-02-22,agency,3,77
LEAD_0000384,CUS_003462,PRJ_0021,2023-04-13,agency,5,74
LEAD_0000385,CUS_001626,PRJ_0014,2021-03-10,referral,2,73
LEAD_0000386,CUS_000484,PRJ_0011,2023-10-02,referral,1,62
LEAD_0000387,CUS_004507,PRJ_0015,2022-10-15,referral,2,62
LEAD_0000388,CUS_003666,PRJ_0011,2024-12-06,campaign,5,67
LEAD_0000389,CUS_001223,PRJ_0017,2022-10-13,web,3,71
LEAD_0000390,CUS_006241,PRJ_0019,2025-08-29,campaign,2,57
LEAD_0000391,CUS_003001,PRJ_0011,2025-06-15,web,1,46
LEAD_0000392,CUS_005316,PRJ_0011,2024-06-12,campaign,2,41
LEAD_0000393,CUS_001892,PRJ_0017,2023-09-15,web,1,68
LEAD_0000394,CUS_004855,PRJ_0021,2024-04-08,web,4,81
LEAD_0000395,CUS_001372,PRJ_0003,2024-02-17,web,1,60
LEAD_0000396,CUS_005872,PRJ_0027,2025-06-23,referral,1,62
LEAD_0000397,CUS_004943,PRJ_0027,2022-02-28,walk_in,3,60
LEAD_0000398,CUS_004571,PRJ_0018,2022-01-13,walk_in,0,49
LEAD_0000399,CUS_002416,PRJ_0019,2024-05-17,agency,1,100
LEAD_0000400,CUS_001072,PRJ_0019,2025-12-20,web,1,49
LEAD_0000401,CUS_004154,PRJ_0024,2021-11-08,walk_in,3,53
LEAD_0000402,CUS_002450,PRJ_0020,2025-03-23,agency,2,60
LEAD_0000403,CUS_004301,PRJ_0022,2025-06-29,referral,2,67
LEAD_0000404,CUS_000623,PRJ_0018,2024-02-16,agency,3,71
LEAD_0000405,CUS_001670,PRJ_0010,2024-04-05,web,3,70
LEAD_0000406,CUS_003208,PRJ_0015,2024-07-02,agency,2,78
LEAD_0000407,CUS_003525,PRJ_0005,2024-07-20,web,1,58
LEAD_0000408,CUS_001644,PRJ_0023,2021-04-28,referral,1,70
LEAD_0000409,CUS_003160,PRJ_0009,2025-10-23,campaign,3,80
LEAD_0000410,CUS_004629,PRJ_0003,2023-10-03,web,2,58
LEAD_0000411,CUS_000108,PRJ_0021,2022-07-19,web,0,54
LEAD_0000412,CUS_000512,PRJ_0020,2023-02-28,web,2,45
LEAD_0000413,CUS_003324,PRJ_0021,2022-10-16,referral,2,67
LEAD_0000414,CUS_000498,PRJ_0006,2023-02-13,agency,1,48
LEAD_0000415,CUS_000436,PRJ_0022,2025-02-07,web,4,55
LEAD_0000416,CUS_006183,PRJ_0023,2023-08-18,referral,3,59
LEAD_0000417,CUS_001283,PRJ_0017,2021-08-28,referral,1,81
LEAD_0000418,CUS_005526,PRJ_0018,2023-04-17,referral,2,75
LEAD_0000419,CUS_002714,PRJ_0004,2021-09-24,referral,1,65
LEAD_0000420,CUS_002297,PRJ_0012,2021-03-18,web,5,62
LEAD_0000421,CUS_004090,PRJ_0023,2022-10-20,agency,2,75
LEAD_0000422,CUS_000041,PRJ_0012,2025-10-24,web,2,64
LEAD_0000423,CUS_001956,PRJ_0024,2022-01-18,campaign,2,62
LEAD_0000424,CUS_001855,PRJ_0007,2023-07-30,web,3,66
LEAD_0000425,CUS_000060,PRJ_0009,2022-01-13,referral,2,64
LEAD_0000426,CUS_001636,PRJ_0010,2021-12-29,web,2,56
LEAD_0000427,CUS_002236,PRJ_0017,2021-11-08,referral,3,67
LEAD_0000428,CUS_004835,PRJ_0005,2025-01-14,web,5,75
LEAD_0000429,CUS_002649,PRJ_0002,2024-03-20,web,5,94
LEAD_0000430,CUS_003071,PRJ_0010,2023-01-12,web,3,84
LEAD_0000431,CUS_001336,PRJ_0006,2021-03-04,web,1,58
LEAD_0000432,CUS_003703,PRJ_0013,2021-12-20,web,3,66
LEAD_0000433,CUS_005876,PRJ_0001,2021-09-26,agency,1,70
LEAD_0000434,CUS_005789,PRJ_0007,2025-12-09,web,0,45
LEAD_0000435,CUS_006105,PRJ_0008,2023-07-26,referral,3,53
LEAD_0000436,CUS_002706,PRJ_0001,2021-03-05,web,1,63
LEAD_0000437,CUS_005585,PRJ_0014,2025-06-02,agency,1,71
LEAD_0000438,CUS_000048,PRJ_0023,2024-03-10,agency,5,83
LEAD_0000439,CUS_002970,PRJ_0028,2025-07-14,campaign,0,59
LEAD_0000440,CUS_006200,PRJ_0023,2021-09-09,web,2,42
LEAD_0000441,CUS_003777,PRJ_0023,2022-03-27,agency,0,60
LEAD_0000442,CUS_003453,PRJ_0026,2025-06-28,agency,3,66
LEAD_0000443,CUS_006381,PRJ_0011,2023-01-30,web,1,56
LEAD_0000444,CUS_000729,PRJ_0005,2024-01-25,agency,5,86
LEAD_0000445,CUS_005122,PRJ_0026,2021-06-02,walk_in,3,47
LEAD_0000446,CUS_005442,PRJ_0004,2025-10-12,web,0,67
LEAD_0000447,CUS_004223,PRJ_0019,2025-06-29,web,5,68
LEAD_0000448,CUS_001250,PRJ_0007,2024-01-17,web,3,47
LEAD_0000449,CUS_006412,PRJ_0019,2024-03-13,campaign,1,61
LEAD_0000450,CUS_004584,PRJ_0003,2023-04-06,agency,1,70
LEAD_0000451,CUS_004244,PRJ_0015,2022-11-12,web,0,81
LEAD_0000452,CUS_002194,PRJ_0019,2022-07-08,campaign,2,57
LEAD_0000453,CUS_000235,PRJ_0024,2022-03-19,campaign,3,42
LEAD_0000454,CUS_006089,PRJ_0019,2022-08-08,agency,2,56
LEAD_0000455,CUS_005378,PRJ_0016,2023-02-02,walk_in,2,61
LEAD_0000456,CUS_003716,PRJ_0008,2025-02-19,referral,2,64
LEAD_0000457,CUS_002388,PRJ_0024,2021-04-04,referral,2,52
LEAD_0000458,CUS_001822,PRJ_0020,2023-07-25,referral,0,62
LEAD_0000459,CUS_002238,PRJ_0011,2022-04-26,referral,3,68
LEAD_0000460,CUS_002356,PRJ_0008,2023-11-09,web,2,51
LEAD_0000461,CUS_002805,PRJ_0006,2024-01-23,campaign,3,85
LEAD_0000462,CUS_003052,PRJ_0022,2023-05-03,web,2,52
LEAD_0000463,CUS_000153,PRJ_0026,2021-08-18,web,4,86
LEAD_0000464,CUS_005811,PRJ_0009,2022-12-21,agency,1,86
LEAD_0000465,CUS_002297,PRJ_0006,2021-11-01,campaign,3,61
LEAD_0000466,CUS_002812,PRJ_0013,2024-10-31,campaign,3,71
LEAD_0000467,CUS_006175,PRJ_0023,2024-06-22,web,2,72
LEAD_0000468,CUS_003793,PRJ_0025,2024-09-24,campaign,2,63
LEAD_0000469,CUS_002134,PRJ_0028,2022-04-07,web,0,56
LEAD_0000470,CUS_001193,PRJ_0022,2025-01-26,web,4,58
LEAD_0000471,CUS_002278,PRJ_0017,2022-03-16,campaign,0,67
LEAD_0000472,CUS_001238,PRJ_0005,2025-01-13,web,1,78
LEAD_0000473,CUS_004006,PRJ_0024,2022-02-28,referral,1,69
LEAD_0000474,CUS_000806,PRJ_0011,2022-04-30,web,4,56
LEAD_0000475,CUS_000321,PRJ_0007,2023-11-08,agency,2,72
LEAD_0000476,CUS_001173,PRJ_0008,2022-12-15,web,2,85
LEAD_0000477,CUS_003318,PRJ_0014,2025-01-01,web,2,65
LEAD_0000478,CUS_002212,PRJ_0013,2022-09-09,campaign,1,48
LEAD_0000479,CUS_005649,PRJ_0028,2025-01-20,campaign,3,63
LEAD_0000480,CUS_002079,PRJ_0007,2025-07-05,agency,3,66
LEAD_0000481,CUS_001152,PRJ_0012,2024-01-07,referral,1,89
LEAD_0000482,CUS_004848,PRJ_0002,2023-10-20,walk_in,2,65
LEAD_0000483,CUS_004480,PRJ_0006,2025-02-02,agency,1,63
LEAD_0000484,CUS_004155,PRJ_0027,2023-11-20,referral,3,70
LEAD_0000485,CUS_003186,PRJ_0028,2024-01-01,campaign,3,77
LEAD_0000486,CUS_001691,PRJ_0027,2024-02-24,agency,4,80
LEAD_0000487,CUS_004742,PRJ_0003,2022-03-28,walk_in,2,44
LEAD_0000488,CUS_001670,PRJ_0010,2021-08-23,campaign,2,51
LEAD_0000489,CUS_003152,PRJ_0028,2021-11-30,campaign,2,72
LEAD_0000490,CUS_001837,PRJ_0015,2023-12-15,agency,3,82
LEAD_0000491,CUS_003046,PRJ_0013,2022-02-28,campaign,3,67
LEAD_0000492,CUS_002530,PRJ_0018,2025-12-27,campaign,1,86
LEAD_0000493,CUS_000437,PRJ_0020,2021-09-24,referral,1,55
LEAD_0000494,CUS_003392,PRJ_0007,2024-12-31,referral,2,60
LEAD_0000495,CUS_003723,PRJ_0022,2024-08-16,agency,2,79
LEAD_0000496,CUS_004463,PRJ_0023,2025-10-04,web,2,68
LEAD_0000497,CUS_004336,PRJ_0014,2022-04-11,walk_in,2,55
LEAD_0000498,CUS_003741,PRJ_0007,2025-01-27,agency,3,63
LEAD_0000499,CUS_004017,PRJ_0023,2023-08-16,web,3,55
LEAD_0000500,CUS_002035,PRJ_0010,2022-07-31,campaign,4,71
LEAD_0000501,CUS_001607,PRJ_0018,2023-08-16,web,1,76
LEAD_0000502,CUS_003302,PRJ_0004,2023-10-22,campaign,1,49
LEAD_0000503,CUS_001219,PRJ_0028,2021-08-18,web,1,62
LEAD_0000504,CUS_005669,PRJ_0005,2024-06-23,campaign,3,70
LEAD_0000505,CUS_005794,PRJ_0025,2021-12-11,web,4,66
LEAD_0000506,CUS_003707,PRJ_0017,2023-06-07,web,0,56
LEAD_0000507,CUS_004824,PRJ_0012,2023-09-07,web,2,62
LEAD_0000508,CUS_000695,PRJ_0028,2021-04-10,walk_in,3,66
LEAD_0000509,CUS_002410,PRJ_0009,2022-12-05,agency,2,66
LEAD_0000510,CUS_003321,PRJ_0003,2024-03-06,web,5,75
LEAD_0000511,CUS_000718,PRJ_0022,2021-06-16,walk_in,2,81
LEAD_0000512,CUS_006241,PRJ_0004,2021-11-05,web,0,61
LEAD_0000513,CUS_006307,PRJ_0003,2025-10-19,agency,6,98
LEAD_0000514,CUS_003592,PRJ_0013,2024-02-05,web,1,73
LEAD_0000515,CUS_006466,PRJ_0022,2025-03-09,campaign,1,64
LEAD_0000516,CUS_000867,PRJ_0016,2023-04-21,campaign,2,77
LEAD_0000517,CUS_004692,PRJ_0028,2021-09-09,referral,3,56
LEAD_0000518,CUS_005322,PRJ_0010,2024-01-03,referral,0,68
LEAD_0000519,CUS_001242,PRJ_0006,2021-05-13,campaign,1,56
LEAD_0000520,CUS_001874,PRJ_0003,2021-09-09,web,3,52
LEAD_0000521,CUS_002133,PRJ_0002,2022-06-30,campaign,0,48
LEAD_0000522,CUS_002431,PRJ_0025,2023-10-23,campaign,4,71
LEAD_0000523,CUS_001880,PRJ_0009,2021-03-05,agency,1,68
LEAD_0000524,CUS_006307,PRJ_0018,2022-12-06,web,2,83
LEAD_0000525,CUS_000784,PRJ_0018,2023-12-10,web,1,66
LEAD_0000526,CUS_001300,PRJ_0026,2023-06-30,referral,4,87
LEAD_0000527,CUS_003167,PRJ_0014,2023-09-29,campaign,2,82
LEAD_0000528,CUS_002346,PRJ_0018,2025-09-05,web,2,35
LEAD_0000529,CUS_005257,PRJ_0006,2025-11-30,web,0,54
LEAD_0000530,CUS_006249,PRJ_0013,2025-03-15,walk_in,1,88
LEAD_0000531,CUS_002156,PRJ_0005,2024-01-04,referral,3,83
LEAD_0000532,CUS_005834,PRJ_0014,2022-08-29,agency,4,77
LEAD_0000533,CUS_004229,PRJ_0009,2023-12-01,agency,2,74
LEAD_0000534,CUS_000102,PRJ_0017,2024-08-17,campaign,3,71
LEAD_0000535,CUS_000042,PRJ_0028,2022-12-23,web,3,85
LEAD_0000536,CUS_005044,PRJ_0003,2023-07-29,campaign,1,49
LEAD_0000537,CUS_000338,PRJ_0028,2023-06-29,campaign,4,69
LEAD_0000538,CUS_000700,PRJ_0008,2024-11-10,web,3,69
LEAD_0000539,CUS_004748,PRJ_0005,2021-07-22,referral,4,69
LEAD_0000540,CUS_003789,PRJ_0025,2025-03-11,campaign,0,86
LEAD_0000541,CUS_003174,PRJ_0004,2022-12-31,agency,6,80
LEAD_0000542,CUS_004603,PRJ_0028,2023-12-05,web,4,83
LEAD_0000543,CUS_000637,PRJ_0017,2021-02-12,web,1,47
LEAD_0000544,CUS_003215,PRJ_0016,2023-03-11,web,2,67
LEAD_0000545,CUS_001883,PRJ_0003,2023-09-20,agency,1,47
LEAD_0000546,CUS_006483,PRJ_0019,2024-08-19,agency,1,48
LEAD_0000547,CUS_000030,PRJ_0017,2023-05-22,agency,1,72
LEAD_0000548,CUS_003255,PRJ_0022,2023-10-30,referral,2,69
LEAD_0000549,CUS_000261,PRJ_0025,2024-04-22,web,0,45
LEAD_0000550,CUS_000875,PRJ_0027,2023-11-28,web,4,62
LEAD_0000551,CUS_002227,PRJ_0021,2024-10-12,campaign,2,54
LEAD_0000552,CUS_000237,PRJ_0001,2024-11-02,web,1,45
LEAD_0000553,CUS_004176,PRJ_0022,2023-05-21,agency,4,67
LEAD_0000554,CUS_004356,PRJ_0020,2024-12-02,walk_in,3,62
LEAD_0000555,CUS_005209,PRJ_0026,2022-11-20,web,1,38
LEAD_0000556,CUS_002697,PRJ_0016,2025-07-02,referral,3,84
LEAD_0000557,CUS_003770,PRJ_0013,2022-05-12,web,1,48
LEAD_0000558,CUS_004392,PRJ_0005,2021-10-08,agency,5,72
LEAD_0000559,CUS_005436,PRJ_0016,2023-03-25,agency,1,100
LEAD_0000560,CUS_004199,PRJ_0026,2021-05-20,referral,1,80
LEAD_0000561,CUS_000760,PRJ_0004,2024-12-23,campaign,3,79
LEAD_0000562,CUS_002507,PRJ_0019,2024-05-17,walk_in,1,60
LEAD_0000563,CUS_000629,PRJ_0015,2025-10-05,agency,1,74
LEAD_0000564,CUS_002441,PRJ_0011,2022-10-29,walk_in,3,58
LEAD_0000565,CUS_003241,PRJ_0010,2022-05-04,referral,0,47
LEAD_0000566,CUS_003136,PRJ_0001,2021-10-29,web,1,45
LEAD_0000567,CUS_000844,PRJ_0010,2022-11-11,web,1,63
LEAD_0000568,CUS_002968,PRJ_0016,2021-02-25,agency,1,62
LEAD_0000569,CUS_000138,PRJ_0017,2025-10-21,walk_in,0,52
LEAD_0000570,CUS_001408,PRJ_0024,2023-09-23,web,2,57
LEAD_0000571,CUS_004983,PRJ_0026,2022-06-29,web,0,69
LEAD_0000572,CUS_000097,PRJ_0025,2023-07-27,web,4,81
LEAD_0000573,CUS_002929,PRJ_0009,2024-03-31,campaign,1,61
LEAD_0000574,CUS_005393,PRJ_0028,2024-08-30,web,2,65
LEAD_0000575,CUS_000259,PRJ_0012,2022-09-19,web,1,54
LEAD_0000576,CUS_005435,PRJ_0006,2024-11-14,referral,1,60
LEAD_0000577,CUS_005390,PRJ_0001,2025-09-22,referral,1,63
LEAD_0000578,CUS_004774,PRJ_0023,2025-12-23,campaign,1,85
LEAD_0000579,CUS_001465,PRJ_0019,2024-04-27,agency,1,60
LEAD_0000580,CUS_002544,PRJ_0023,2021-12-18,campaign,2,78
LEAD_0000581,CUS_004694,PRJ_0005,2022-06-21,agency,3,59
LEAD_0000582,CUS_003359,PRJ_0022,2024-09-02,web,2,62
LEAD_0000583,CUS_001909,PRJ_0016,2021-05-26,campaign,4,59
LEAD_0000584,CUS_000263,PRJ_0011,2025-03-31,agency,0,70
LEAD_0000585,CUS_004850,PRJ_0016,2023-11-30,agency,0,70
LEAD_0000586,CUS_006195,PRJ_0016,2024-12-30,agency,1,54
LEAD_0000587,CUS_005774,PRJ_0021,2024-04-16,referral,3,66
LEAD_0000588,CUS_002052,PRJ_0021,2021-01-09,campaign,3,67
LEAD_0000589,CUS_004416,PRJ_0004,2023-09-04,web,1,46
LEAD_0000590,CUS_004411,PRJ_0002,2021-12-29,web,1,65
LEAD_0000591,CUS_003709,PRJ_0013,2021-07-30,web,2,58
LEAD_0000592,CUS_002915,PRJ_0017,2023-11-07,campaign,3,65
LEAD_0000593,CUS_004487,PRJ_0026,2023-10-25,web,3,71
LEAD_0000594,CUS_000485,PRJ_0020,2022-09-08,walk_in,1,66
LEAD_0000595,CUS_003795,PRJ_0019,2022-09-06,campaign,2,63
LEAD_0000596,CUS_004496,PRJ_0014,2021-06-25,campaign,1,54
LEAD_0000597,CUS_003146,PRJ_0005,2025-10-04,web,4,90
LEAD_0000598,CUS_001572,PRJ_0025,2025-03-20,agency,1,76
LEAD_0000599,CUS_002302,PRJ_0005,2022-07-08,web,2,65
LEAD_0000600,CUS_004093,PRJ_0024,2025-03-23,web,0,62
LEAD_0000601,CUS_006193,PRJ_0014,2024-06-04,walk_in,0,86
LEAD_0000602,CUS_005463,PRJ_0026,2021-11-01,web,3,47
LEAD_0000603,CUS_004162,PRJ_0004,2022-02-05,agency,1,79
LEAD_0000604,CUS_002312,PRJ_0023,2022-12-02,agency,1,72
LEAD_0000605,CUS_003547,PRJ_0010,2024-04-04,web,1,56
LEAD_0000606,CUS_005604,PRJ_0020,2023-08-13,campaign,2,62
LEAD_0000607,CUS_003012,PRJ_0012,2024-12-24,campaign,1,69
LEAD_0000608,CUS_002385,PRJ_0027,2021-03-27,campaign,1,51
LEAD_0000609,CUS_006229,PRJ_0024,2021-09-14,walk_in,2,54
LEAD_0000610,CUS_002407,PRJ_0010,2024-03-21,referral,2,74
LEAD_0000611,CUS_002778,PRJ_0011,2024-07-25,web,0,55
LEAD_0000612,CUS_005844,PRJ_0028,2022-01-14,campaign,1,65
LEAD_0000613,CUS_002034,PRJ_0006,2025-06-06,referral,1,81
LEAD_0000614,CUS_004631,PRJ_0008,2024-07-14,walk_in,0,58
LEAD_0000615,CUS_003163,PRJ_0027,2021-11-11,web,2,69
LEAD_0000616,CUS_003872,PRJ_0006,2024-07-19,agency,4,78
LEAD_0000617,CUS_003856,PRJ_0012,2022-02-23,web,0,60
LEAD_0000618,CUS_000909,PRJ_0025,2021-10-28,walk_in,2,61
LEAD_0000619,CUS_002719,PRJ_0006,2025-09-03,referral,3,66
LEAD_0000620,CUS_000300,PRJ_0025,2021-05-17,campaign,2,71
LEAD_0000621,CUS_002954,PRJ_0027,2022-05-25,referral,2,55
LEAD_0000622,CUS_004644,PRJ_0007,2022-09-12,campaign,4,69
LEAD_0000623,CUS_003729,PRJ_0023,2024-02-23,web,2,71
LEAD_0000624,CUS_002709,PRJ_0011,2025-08-09,web,1,66
LEAD_0000625,CUS_001757,PRJ_0016,2022-12-31,campaign,3,52
LEAD_0000626,CUS_000444,PRJ_0004,2024-06-15,web,3,71
LEAD_0000627,CUS_002096,PRJ_0018,2022-12-01,web,2,60
LEAD_0000628,CUS_000492,PRJ_0006,2025-03-19,web,1,91
LEAD_0000629,CUS_006027,PRJ_0020,2025-03-07,agency,4,72
LEAD_0000630,CUS_000128,PRJ_0011,2024-05-27,referral,1,57
LEAD_0000631,CUS_001807,PRJ_0025,2022-08-02,campaign,3,50
LEAD_0000632,CUS_003311,PRJ_0005,2021-10-20,referral,2,49
LEAD_0000633,CUS_002336,PRJ_0012,2022-12-08,campaign,0,31
LEAD_0000634,CUS_005113,PRJ_0005,2023-08-28,web,4,66
LEAD_0000635,CUS_004097,PRJ_0002,2022-09-28,referral,1,54
LEAD_0000636,CUS_004848,PRJ_0010,2022-05-29,referral,1,61
LEAD_0000637,CUS_005514,PRJ_0027,2022-04-29,agency,0,36
LEAD_0000638,CUS_001695,PRJ_0023,2024-05-11,agency,5,80
LEAD_0000639,CUS_006066,PRJ_0022,2025-03-10,web,3,48
LEAD_0000640,CUS_004424,PRJ_0025,2023-07-21,agency,5,61
LEAD_0000641,CUS_001035,PRJ_0006,2024-07-31,referral,4,72
LEAD_0000642,CUS_006190,PRJ_0008,2022-01-18,campaign,2,55
LEAD_0000643,CUS_005892,PRJ_0009,2021-07-11,walk_in,2,56
LEAD_0000644,CUS_005212,PRJ_0026,2022-07-01,web,1,77
LEAD_0000645,CUS_003279,PRJ_0028,2021-10-19,agency,2,77
LEAD_0000646,CUS_002758,PRJ_0001,2021-07-09,walk_in,2,45
LEAD_0000647,CUS_003269,PRJ_0019,2023-11-13,agency,2,73
LEAD_0000648,CUS_004737,PRJ_0009,2021-12-04,web,0,69
LEAD_0000649,CUS_001406,PRJ_0007,2024-02-09,referral,2,50
LEAD_0000650,CUS_001068,PRJ_0017,2024-01-30,web,2,55
LEAD_0000651,CUS_003232,PRJ_0004,2021-01-03,walk_in,5,66
LEAD_0000652,CUS_005066,PRJ_0026,2025-07-19,agency,0,69
LEAD_0000653,CUS_005589,PRJ_0010,2021-06-29,web,2,69
LEAD_0000654,CUS_001388,PRJ_0025,2021-03-28,referral,2,55
LEAD_0000655,CUS_002343,PRJ_0004,2025-06-14,agency,3,48
LEAD_0000656,CUS_002459,PRJ_0022,2022-02-08,web,4,54
LEAD_0000657,CUS_004664,PRJ_0002,2023-07-26,web,2,63
LEAD_0000658,CUS_003896,PRJ_0012,2023-11-04,referral,4,79
LEAD_0000659,CUS_002113,PRJ_0006,2021-06-10,web,1,45
LEAD_0000660,CUS_003642,PRJ_0026,2021-10-21,campaign,2,32
LEAD_0000661,CUS_001620,PRJ_0009,2022-11-12,agency,4,69
LEAD_0000662,CUS_003662,PRJ_0001,2023-04-18,web,2,41
LEAD_0000663,CUS_006242,PRJ_0020,2024-02-25,agency,2,66
LEAD_0000664,CUS_005094,PRJ_0002,2024-12-09,referral,3,63
LEAD_0000665,CUS_003986,PRJ_0021,2023-08-01,web,2,42
LEAD_0000666,CUS_001477,PRJ_0020,2021-10-30,web,4,59
LEAD_0000667,CUS_000845,PRJ_0021,2024-04-13,web,5,65
LEAD_0000668,CUS_005641,PRJ_0006,2023-08-22,web,1,52
LEAD_0000669,CUS_003460,PRJ_0020,2023-09-08,walk_in,3,65
LEAD_0000670,CUS_000232,PRJ_0028,2024-10-16,web,4,72
LEAD_0000671,CUS_002974,PRJ_0006,2025-07-04,agency,4,76
LEAD_0000672,CUS_000981,PRJ_0015,2022-10-07,web,0,64
LEAD_0000673,CUS_003462,PRJ_0010,2024-05-01,agency,1,58
LEAD_0000674,CUS_006308,PRJ_0005,2024-11-23,campaign,5,65
LEAD_0000675,CUS_001177,PRJ_0003,2022-03-24,campaign,1,59
LEAD_0000676,CUS_004930,PRJ_0027,2023-11-18,web,1,49
LEAD_0000677,CUS_003892,PRJ_0022,2025-09-09,web,0,61
LEAD_0000678,CUS_000969,PRJ_0009,2024-10-08,web,3,78
LEAD_0000679,CUS_001948,PRJ_0007,2021-02-25,web,1,44
LEAD_0000680,CUS_002914,PRJ_0008,2023-02-08,agency,4,65
LEAD_0000681,CUS_005379,PRJ_0009,2022-09-12,web,1,63
LEAD_0000682,CUS_000049,PRJ_0004,2025-06-03,agency,2,69
LEAD_0000683,CUS_003486,PRJ_0016,2023-03-08,referral,1,65
LEAD_0000684,CUS_003388,PRJ_0026,2021-07-13,walk_in,0,52
LEAD_0000685,CUS_003498,PRJ_0021,2024-04-24,campaign,2,52
LEAD_0000686,CUS_006386,PRJ_0022,2025-10-16,web,3,68
LEAD_0000687,CUS_004459,PRJ_0025,2023-11-25,walk_in,3,71
LEAD_0000688,CUS_004204,PRJ_0023,2021-09-01,campaign,1,68
LEAD_0000689,CUS_002110,PRJ_0006,2025-04-23,campaign,3,74
LEAD_0000690,CUS_003961,PRJ_0012,2022-05-05,web,1,36
LEAD_0000691,CUS_005852,PRJ_0008,2022-01-09,agency,4,53
LEAD_0000692,CUS_005387,PRJ_0018,2025-03-27,agency,1,87
LEAD_0000693,CUS_001675,PRJ_0028,2024-09-20,web,2,65
LEAD_0000694,CUS_003748,PRJ_0020,2025-05-04,campaign,1,61
LEAD_0000695,CUS_002853,PRJ_0005,2024-05-09,walk_in,5,80
LEAD_0000696,CUS_004177,PRJ_0028,2024-07-23,web,0,38
LEAD_0000697,CUS_003601,PRJ_0017,2022-11-01,referral,2,63
LEAD_0000698,CUS_001934,PRJ_0016,2021-10-17,campaign,4,71
LEAD_0000699,CUS_005783,PRJ_0006,2021-06-25,walk_in,3,68
LEAD_0000700,CUS_003667,PRJ_0008,2022-02-21,web,2,75
LEAD_0000701,CUS_006085,PRJ_0024,2021-07-12,agency,1,78
LEAD_0000702,CUS_004776,PRJ_0004,2025-02-07,agency,3,83
LEAD_0000703,CUS_003905,PRJ_0006,2023-09-12,agency,1,62
LEAD_0000704,CUS_003350,PRJ_0007,2023-05-09,web,1,69
LEAD_0000705,CUS_000570,PRJ_0025,2022-11-22,agency,1,60
LEAD_0000706,CUS_002642,PRJ_0001,2024-09-21,web,1,41
LEAD_0000707,CUS_003946,PRJ_0004,2021-04-13,walk_in,1,37
LEAD_0000708,CUS_001370,PRJ_0005,2021-07-21,campaign,4,59
LEAD_0000709,CUS_004335,PRJ_0005,2025-09-18,agency,4,63
LEAD_0000710,CUS_001599,PRJ_0015,2021-08-17,web,1,61
LEAD_0000711,CUS_004258,PRJ_0025,2022-01-13,web,3,47
LEAD_0000712,CUS_005974,PRJ_0001,2021-09-05,web,1,53
LEAD_0000713,CUS_001370,PRJ_0027,2021-08-25,referral,1,55
LEAD_0000714,CUS_000846,PRJ_0003,2024-08-02,referral,0,48
LEAD_0000715,CUS_006293,PRJ_0008,2025-01-01,web,1,83
LEAD_0000716,CUS_004092,PRJ_0002,2024-01-11,web,5,83
LEAD_0000717,CUS_006040,PRJ_0027,2023-01-14,agency,0,57
LEAD_0000718,CUS_004781,PRJ_0015,2022-03-10,campaign,2,81
LEAD_0000719,CUS_000851,PRJ_0021,2021-08-07,web,0,53
LEAD_0000720,CUS_001299,PRJ_0001,2024-02-23,campaign,4,70
LEAD_0000721,CUS_004294,PRJ_0017,2024-07-12,agency,1,79
LEAD_0000722,CUS_001119,PRJ_0015,2025-07-03,referral,3,56
LEAD_0000723,CUS_006023,PRJ_0011,2023-09-14,agency,3,70
LEAD_0000724,CUS_001359,PRJ_0018,2022-07-01,web,1,49
LEAD_0000725,CUS_001349,PRJ_0009,2022-03-10,agency,1,69
LEAD_0000726,CUS_003561,PRJ_0007,2024-04-06,agency,1,68
LEAD_0000727,CUS_002959,PRJ_0022,2021-01-28,walk_in,2,58
LEAD_0000728,CUS_001242,PRJ_0026,2024-03-25,referral,4,64
LEAD_0000729,CUS_005613,PRJ_0023,2025-09-24,agency,1,40
LEAD_0000730,CUS_001812,PRJ_0028,2025-09-21,agency,1,87
LEAD_0000731,CUS_003320,PRJ_0013,2023-10-28,web,3,66
LEAD_0000732,CUS_002308,PRJ_0026,2023-04-30,walk_in,2,66
LEAD_0000733,CUS_005137,PRJ_0026,2022-05-03,agency,2,53
LEAD_0000734,CUS_000265,PRJ_0026,2022-07-12,referral,1,40
