reservation_id,lead_id,customer_id,project_id,unit_id,reservation_date,deposit_eur,financing_ratio,status,cancel_date
RES_0000224,LEAD_0008161,CUS_001645,PRJ_0005,PRJ_0005_U067,2022-07-11,15443.81,0.618,converted,
RES_0000225,LEAD_0000287,CUS_005869,PRJ_0014,PRJ_0014_U095,2021-04-02,15427.57,0.374,converted,
RES_0000226,LEAD_0002407,CUS_003780,PRJ_0016,PRJ_0016_U057,2021-10-28,19369.62,0.499,converted,
RES_0000227,LEAD_0006523,CUS_001896,PRJ_0004,PRJ_0004_U073,2022-12-19,24111.66,0.516,cancelled,2023-04-13
RES_0000228,LEAD_0007306,CUS_006380,PRJ_0006,PRJ_0006_U028,2022-09-27,17238.7,0.778,converted,
RES_0000229,LEAD_0005741,CUS_000032,PRJ_0008,PRJ_0008_U039,2025-08-13,28390.44,0.657,converted,
RES_0000230,LEAD_0000837,CUS_003519,PRJ_0026,PRJ_0026_U053,2022-12-12,6692.09,0.758,cancelled,2023-01-26
RES_0000231,LEAD_0002755,CUS_004417,PRJ_0005,PRJ_0005_U065,2022-11-04,15153.19,0.563,converted,
RES_0000232,LEAD_0001157,CUS_000588,PRJ_0016,PRJ_0016_U023,2024-12-23,7494.31,0.548,converted,
RES_0000233,LEAD_0009273,CUS_000128,PRJ_0008,PRJ_0008_U029,2025-04-28,21627.81,0.809,converted,
RES_0000234,LEAD_0003541,CUS_002697,PRJ_0024,PRJ_0024_U036,2025-09-29,12973.77,0.473,converted,
RES_0000235,LEAD_0009460,CUS_000934,PRJ_0009,PRJ_0009_U037,2022-12-22,21047.18,0.628,converted,
RES_0000236,LEAD_0008650,CUS_001974,PRJ_0007,PRJ_0007_U024,2021-06-29,9412.67,0.661,converted,
RES_0000237,LEAD_0002474,CUS_003098,PRJ_0026,PRJ_0026_U045,2022-03-06,18357.12,0.499,converted,
RES_0000238,LEAD_0001348,CUS_000816,PRJ_0001,PRJ_0001_U031,2024-10-19,34068.35,0.447,converted,
RES_0000239,LEAD_0009097,CUS_001056,PRJ_0027,PRJ_0027_U014,2022-04-01,16542.68,0.592,converted,
RES_0000240,LEAD_0005551,CUS_006369,PRJ_0003,PRJ_0003_U025,2024-11-02,20206.37,0.482,converted,
RES_0000241,LEAD_0004078,CUS_001551,PRJ_0026,PRJ_0026_U040,2021-07-28,11018.57,0.871,converted,
RES_0000242,LEAD_0010156,CUS_002588,PRJ_0016,PRJ_0016_U074,2025-08-08,10277.99,0.397,converted,
RES_0000243,LEAD_0009648,CUS_003242,PRJ_0004,PRJ_0004_U086,2021-02-01,14577.48,0.524,converted,
RES_0000244,LEAD_0010227,CUS_003571,PRJ_0013,PRJ_0013_U053,2022-12-11,15735.1,0.614,converted,
RES_0000245,LEAD_0004171,CUS_001483,PRJ_0023,PRJ_0023_U072,2021-01-29,19655.95,0.596,converted,
RES_0000246,LEAD_0005666,CUS_001797,PRJ_0008,PRJ_0008_U070,2024-03-13,21194.03,0.621,converted,
RES_0000247,LEAD_0009406,CUS_003316,PRJ_0012,PRJ_0012_U108,2023-04-06,16929.87,0.574,converted,
RES_0000248,LEAD_0000851,CUS_002089,PRJ_0012,PRJ_0012_U039,2022-11-11,9066.91,0.694,converted,
RES_0000249,LEAD_0001965,CUS_004696,PRJ_0026,PRJ_0026_U009,2023-07-02,15756.25,0.609,converted,
RES_0000250,LEAD_0003144,CUS_003230,PRJ_0003,PRJ_0003_U024,2022-11-28,9191.62,0.552,converted,
RES_0000251,LEAD_0008920,CUS_001996,PRJ_0027,PRJ_0027_U032,2023-10-25,20906.53,0.706,converted,
RES_0000252,LEAD_0001624,CUS_000804,PRJ_0024,PRJ_0024_U117,2025-04-10,33747.0,0.682,converted,
RES_0000253,LEAD_0004735,CUS_006317,PRJ_0006,PRJ_0006_U091,2022-05-21,33405.9,0.361,converted,
RES_0000254,LEAD_0001209,CUS_000654,PRJ_0020,PRJ_0020_U017,2023-02-26,10566.07,0.615,converted,
RES_0000255,LEAD_0008158,CUS_000628,PRJ_0012,PRJ_0012_U124,2025-08-01,18439.22,0.348,converted,
RES_0000256,LEAD_0009965,CUS_003586,PRJ_0001,PRJ_0001_U010,2022-06-17,33044.49,0.551,converted,
RES_0000257,LEAD_0005153,CUS_003657,PRJ_0023,PRJ_0023_U069,2024-09-24,33168.49,0.412,converted,
RES_0000258,LEAD_0003647,CUS_006249,PRJ_0016,PRJ_0016_U038,2022-06-28,11733.83,0.427,converted,
RES_0000259,LEAD_0006464,CUS_002084,PRJ_0019,PRJ_0019_U025,2023-08-23,38281.43,0.316,converted,
RES_0000260,LEAD_0009051,CUS_004952,PRJ_0004,PRJ_0004_U040,2023-07-20,10851.43,0.596,converted,
RES_0000261,LEAD_0000762,CUS_005366,PRJ_0004,PRJ_0004_U002,2024-05-29,18760.28,0.737,converted,
RES_0000262,LEAD_0000266,CUS_001967,PRJ_0027,PRJ_0027_U011,2023-01-16,18878.71,0.4,converted,
RES_0000263,LEAD_0002475,CUS_001642,PRJ_0020,PRJ_0020_U002,2021-04-28,14945.35,0.698,converted,
RES_0000264,LEAD_0005580,CUS_003008,PRJ_0004,PRJ_0004_U043,2023-05-23,13438.38,0.632,converted,
RES_0000265,LEAD_0001513,CUS_006154,PRJ_0002,PRJ_0002_U020,2025-03-15,14964.53,0.477,converted,
RES_0000266,LEAD_0009363,CUS_005688,PRJ_0015,PRJ_0015_U015,2022-05-23,17316.65,0.494,converted,
RES_0000267,LEAD_0000294,CUS_003037,PRJ_0008,PRJ_0008_U077,2024-06-29,13735.55,0.411,converted,
RES_0000268,LEAD_0008574,CUS_000218,PRJ_0020,PRJ_0020_U010,2024-12-18,18036.93,0.625,converted,
RES_0000269,LEAD_0003471,CUS_001332,PRJ_0022,PRJ_0022_U008,2022-01-21,17564.6,0.564,converted,
RES_0000270,LEAD_0006683,CUS_003627,PRJ_0011,PRJ_0011_U076,2025-06-11,16007.05,0.776,converted,
RES_0000271,LEAD_0003827,CUS_002542,PRJ_0007,PRJ_0007_U014,2021-03-05,33764.84,0.596,converted,
RES_0000272,LEAD_0000577,CUS_005390,PRJ_0001,PRJ_0001_U058,2025-10-07,41007.71,0.597,converted,
RES_0000273,LEAD_0003661,CUS_002540,PRJ_0021,PRJ_0021_U030,2025-03-22,12043.85,0.335,converted,
RES_0000274,LEAD_0003786,CUS_004192,PRJ_0015,PRJ_0015_U021,2022-03-13,19920.28,0.441,converted,
RES_0000275,LEAD_0006163,CUS_005286,PRJ_0012,PRJ_0012_U086,2021-11-19,15651.21,0.602,converted,
RES_0000276,LEAD_0000015,CUS_005216,PRJ_0024,PRJ_0024_U029,2023-10-10,28082.41,0.583,converted,
RES_0000277,LEAD_0008622,CUS_000696,PRJ_0010,PRJ_0010_U022,2025-04-04,39579.29,0.711,converted,
RES_0000278,LEAD_0009453,CUS_005675,PRJ_0020,PRJ_0020_U041,2022-03-14,9538.35,0.46,converted,
RES_0000279,LEAD_0009316,CUS_000351,PRJ_0019,PRJ_0019_U039,2023-02-14,18782.19,0.801,converted,
RES_0000280,LEAD_0004202,CUS_000785,PRJ_0009,PRJ_0009_U003,2022-09-30,41068.62,0.551,converted,
RES_0000281,LEAD_0010170,CUS_001579,PRJ_0006,PRJ_0006_U055,2021-08-17,10932.78,0.417,converted,
RES_0000282,LEAD_0005822,CUS_000840,PRJ_0004,PRJ_0004_U100,2025-09-15,27667.32,0.391,converted,
RES_0000283,LEAD_0005517,CUS_004523,PRJ_0007,PRJ_0007_U048,2024-12-03,32194.43,0.601,converted,
RES_0000284,LEAD_0002518,CUS_004929,PRJ_0011,PRJ_0011_U073,2022-12-30,16643.17,0.576,converted,
RES_0000285,LEAD_0009198,CUS_003690,PRJ_0023,PRJ_0023_U003,2021-08-10,19176.35,0.573,converted,
RES_0000286,LEAD_0003667,CUS_005150,PRJ_0025,PRJ_0025_U006,2023-10-25,18077.01,0.749,converted,
RES_0000287,LEAD_0005885,CUS_002000,PRJ_0002,PRJ_0002_U030,2024-01-25,10982.06,0.392,converted,
RES_0000288,LEAD_0009001,CUS_004170,PRJ_0023,PRJ_0023_U027,2022-10-26,18698.45,0.774,converted,
RES_0000289,LEAD_0006833,CUS_001418,PRJ_0007,PRJ_0007_U007,2024-10-21,19697.66,0.768,converted,
RES_0000290,LEAD_0006441,CUS_006255,PRJ_0027,PRJ_0027_U095,2024-06-30,5933.57,0.53,converted,
RES_0000291,LEAD_0007678,CUS_004062,PRJ_0012,PRJ_0012_U023,2024-05-11,27863.36,0.338,converted,
RES_0000292,LEAD_0008244,CUS_001611,PRJ_0028,PRJ_0028_U047,2025-04-11,7341.34,0.59,converted,
RES_0000293,LEAD_0009413,CUS_004622,PRJ_0002,PRJ_0002_U014,2024-02-07,18340.36,0.552,converted,
RES_0000294,LEAD_0005194,CUS_000240,PRJ_0002,PRJ_0002_U027,2021-09-14,7099.59,0.794,converted,
RES_0000295,LEAD_0001748,CUS_002384,PRJ_0004,PRJ_0004_U021,2021-07-10,7384.88,0.501,converted,
RES_0000296,LEAD_0000389,CUS_001223,PRJ_0017,PRJ_0017_U005,2022-10-18,16568.09,0.522,converted,
RES_0000297,LEAD_0006399,CUS_004802,PRJ_0003,PRJ_0003_U048,2024-08-12,13569.02,0.518,converted,
RES_0000298,LEAD_0007217,CUS_006493,PRJ_0009,PRJ_0009_U075,2021-06-08,25886.38,0.44,converted,
RES_0000299,LEAD_0003096,CUS_003698,PRJ_0003,PRJ_0003_U021,2021-10-30,14329.18,0.456,converted,
RES_0000300,LEAD_0002111,CUS_004899,PRJ_0025,PRJ_0025_U026,2025-05-11,12073.07,0.318,converted,
RES_0000301,LEAD_0002710,CUS_003149,PRJ_0020,PRJ_0020_U011,2024-07-07,20593.55,0.825,converted,
RES_0000302,LEAD_0007497,CUS_005518,PRJ_0013,PRJ_0013_U042,2023-07-30,23470.54,0.529,converted,
RES_0000303,LEAD_0002628,CUS_000839,PRJ_0006,PRJ_0006_U023,2024-02-15,15928.07,0.422,converted,
RES_0000304,LEAD_0003024,CUS_005027,PRJ_0022,PRJ_0022_U040,2022-07-21,39206.29,0.559,converted,
RES_0000305,LEAD_0001651,CUS_005768,PRJ_0020,PRJ_0020_U001,2025-02-08,15000.78,0.658,converted,
RES_0000306,LEAD_0000652,CUS_005066,PRJ_0026,PRJ_0026_U054,2025-08-03,16702.34,0.734,cancelled,2025-08-30
RES_0000307,LEAD_0004105,CUS_002269,PRJ_0027,PRJ_0027_U078,2023-05-02,11169.2,0.721,converted,
RES_0000308,LEAD_0007641,CUS_004360,PRJ_0015,PRJ_0015_U049,2024-12-21,17506.95,0.517,converted,
RES_0000309,LEAD_0002287,CUS_004482,PRJ_0002,PRJ_0002_U037,2021-07-03,15990.91,0.579,converted,
RES_0000310,LEAD_0005684,CUS_000160,PRJ_0008,PRJ_0008_U078,2024-03-20,9749.91,0.726,converted,
RES_0000311,LEAD_0000417,CUS_001283,PRJ_0017,PRJ_0017_U110,2021-09-15,22509.41,0.538,converted,
RES_0000312,LEAD_0002808,CUS_001051,PRJ_0006,PRJ_0006_U005,2025-06-04,17837.65,0.717,converted,
RES_0000313,LEAD_0008461,CUS_006102,PRJ_0010,PRJ_0010_U017,2025-08-10,13407.79,0.877,converted,
RES_0000314,LEAD_0010137,CUS_001924,PRJ_0012,PRJ_0012_U063,2025-03-08,12632.72,0.65,converted,
RES_0000315,LEAD_0005530,CUS_000911,PRJ_0017,PRJ_0017_U068,2022-03-21,31177.19,0.436,converted,
RES_0000316,LEAD_0009282,CUS_003168,PRJ_0023,PRJ_0023_U014,2023-04-16,38659.24,0.63,converted,
RES_0000317,LEAD_0000867,CUS_005337,PRJ_0003,PRJ_0003_U060,2021-09-17,18346.12,0.762,converted,
RES_0000318,LEAD_0006537,CUS_004409,PRJ_0004,PRJ_0004_U042,2025-04-07,26390.89,0.717,converted,
RES_0000319,LEAD_0007308,CUS_004985,PRJ_0018,PRJ_0018_U007,2023-06-03,16363.39,0.587,converted,
RES_0000320,LEAD_0002320,CUS_004790,PRJ_0005,PRJ_0005_U017,2022-09-21,8873.1,0.322,converted,
RES_0000321,LEAD_0009233,CUS_004975,PRJ_0010,PRJ_0010_U023,2023-05-26,17366.85,0.484,converted,
RES_0000322,LEAD_0005815,CUS_005062,PRJ_0006,PRJ_0006_U014,2021-03-25,27310.24,0.586,converted,
RES_0000323,LEAD_0007199,CUS_001832,PRJ_0023,PRJ_0023_U040,2023-10-03,40061.79,0.551,converted,
RES_0000324,LEAD_0000625,CUS_001757,PRJ_0016,PRJ_0016_U086,2023-01-24,15576.56,0.755,converted,
RES_0000325,LEAD_0010247,CUS_002700,PRJ_0016,PRJ_0016_U100,2023-12-29,8927.07,0.519,converted,
RES_0000326,LEAD_0000292,CUS_002008,PRJ_0003,PRJ_0003_U015,2024-08-30,11101.77,0.482,converted,
RES_0000327,LEAD_0010006,CUS_002973,PRJ_0015,PRJ_0015_U016,2024-11-15,13906.57,0.686,converted,
RES_0000328,LEAD_0000102,CUS_003027,PRJ_0007,PRJ_0007_U028,2021-04-15,33042.35,0.52,converted,
RES_0000329,LEAD_0004223,CUS_000664,PRJ_0028,PRJ_0028_U013,2023-11-02,20037.36,0.495,converted,
RES_0000330,LEAD_0004404,CUS_001833,PRJ_0001,PRJ_0001_U021,2021-01-25,17090.6,0.586,converted,
RES_0000331,LEAD_0001916,CUS_005439,PRJ_0008,PRJ_0008_U067,2024-07-04,13482.36,0.602,converted,
RES_0000332,LEAD_0004338,CUS_004683,PRJ_0011,PRJ_0011_U059,2023-08-28,31580.58,0.705,converted,
RES_0000333,LEAD_0002305,CUS_003661,PRJ_0027,PRJ_0027_U096,2024-07-10,14454.11,0.331,converted,
RES_0000334,LEAD_0007224,CUS_005015,PRJ_0009,PRJ_0009_U016,2023-06-11,23078.69,0.617,converted,
RES_0000335,LEAD_0010082,CUS_003114,PRJ_0011,PRJ_0011_U047,2021-05-14,23907.53,0.584,converted,
RES_0000336,LEAD_0001085,CUS_002992,PRJ_0015,PRJ_0015_U024,2023-08-26,19436.13,0.339,converted,
RES_0000337,LEAD_0004827,CUS_005678,PRJ_0002,PRJ_0002_U045,2023-02-01,10080.58,0.607,converted,
RES_0000338,LEAD_0002880,CUS_004123,PRJ_0008,PRJ_0008_U006,2023-10-12,10309.14,0.532,converted,
RES_0000339,LEAD_0010004,CUS_003580,PRJ_0011,PRJ_0011_U039,2025-06-18,15807.39,0.479,converted,
RES_0000340,LEAD_0004716,CUS_001303,PRJ_0019,PRJ_0019_U004,2023-04-29,13168.24,0.442,converted,
RES_0000341,LEAD_0001982,CUS_002159,PRJ_0019,PRJ_0019_U095,2024-05-15,18273.33,0.404,converted,
RES_0000342,LEAD_0008500,CUS_003005,PRJ_0005,PRJ_0005_U040,2025-07-24,13539.0,0.435,converted,
RES_0000343,LEAD_0000915,CUS_004442,PRJ_0023,PRJ_0023_U024,2023-09-06,32513.6,0.452,converted,
RES_0000344,LEAD_0001409,CUS_000004,PRJ_0028,PRJ_0028_U003,2022-01-11,8854.69,0.534,converted,
RES_0000345,LEAD_0008132,CUS_004703,PRJ_0026,PRJ_0026_U066,2023-09-28,19284.69,0.408,converted,
RES_0000346,LEAD_0006322,CUS_004270,PRJ_0023,PRJ_0023_U045,2023-02-18,35866.9,0.884,converted,
RES_0000347,LEAD_0002575,CUS_001858,PRJ_0021,PRJ_0021_U017,2025-06-19,15150.49,0.444,converted,
RES_0000348,LEAD_0001954,CUS_005418,PRJ_0018,PRJ_0018_U023,2022-06-27,44385.31,0.809,converted,
RES_0000349,LEAD_0007035,CUS_006404,PRJ_0009,PRJ_0009_U030,2022-11-17,31259.55,0.531,converted,
RES_0000350,LEAD_0002089,CUS_001802,PRJ_0006,PRJ_0006_U075,2021-07-18,17119.68,0.331,converted,
RES_0000351,LEAD_0008308,CUS_000130,PRJ_0003,PRJ_0003_U004,2024-04-05,18394.9,0.767,converted,
RES_0000352,LEAD_0006337,CUS_004120,PRJ_0028,PRJ_0028_U051,2021-07-15,9512.34,0.312,converted,
RES_0000353,LEAD_0004759,CUS_001846,PRJ_0027,PRJ_0027_U082,2023-04-12,4659.88,0.697,converted,
RES_0000354,LEAD_0003659,CUS_004226,PRJ_0013,PRJ_0013_U038,2022-09-24,10547.1,0.411,converted,
RES_0000355,LEAD_0001656,CUS_003395,PRJ_0007,PRJ_0007_U063,2024-06-01,18517.36,0.758,converted,
RES_0000356,LEAD_0007336,CUS_003491,PRJ_0007,PRJ_0007_U012,2022-02-08,14113.92,0.749,converted,
RES_0000357,LEAD_0001806,CUS_002040,PRJ_0010,PRJ_0010_U014,2021-05-06,11168.73,0.824,converted,
RES_0000358,LEAD_0004206,CUS_005532,PRJ_0001,PRJ_0001_U034,2021-10-21,27905.14,0.53,converted,
RES_0000359,LEAD_0009760,CUS_002987,PRJ_0018,PRJ_0018_U002,2024-01-20,15308.34,0.649,converted,
RES_0000360,LEAD_0010072,CUS_004193,PRJ_0017,PRJ_0017_U028,2021-01-29,16366.99,0.315,converted,
RES_0000361,LEAD_0001027,CUS_005840,PRJ_0010,PRJ_0010_U021,2023-03-23,26331.18,0.789,converted,
RES_0000362,LEAD_0004909,CUS_001268,PRJ_0015,PRJ_0015_U012,2021-11-16,17840.67,0.446,converted,
RES_0000363,LEAD_0002108,CUS_005234,PRJ_0027,PRJ_0027_U044,2023-08-22,21524.8,0.683,converted,
RES_0000364,LEAD_0008891,CUS_003062,PRJ_0016,PRJ_0016_U025,2021-07-14,10729.67,0.834,converted,
RES_0000365,LEAD_0007977,CUS_000232,PRJ_0020,PRJ_0020_U006,2025-01-04,7953.79,0.27,converted,
RES_0000366,LEAD_0003498,CUS_000076,PRJ_0004,PRJ_0004_U005,2024-08-18,13395.32,0.352,converted,
RES_0000367,LEAD_0001804,CUS_002251,PRJ_0022,PRJ_0022_U014,2024-09-22,24825.08,0.646,converted,
RES_0000368,LEAD_0002692,CUS_006461,PRJ_0003,PRJ_0003_U062,2025-10-30,25002.25,0.495,converted,
RES_0000369,LEAD_0006267,CUS_002591,PRJ_0003,PRJ_0003_U009,2025-07-19,8910.75,0.709,converted,
RES_0000370,LEAD_0001352,CUS_004715,PRJ_0026,PRJ_0026_U073,2024-11-07,5352.91,0.395,converted,
RES_0000371,LEAD_0007689,CUS_004556,PRJ_0020,PRJ_0020_U048,2023-05-27,11167.5,0.738,converted,
RES_0000372,LEAD_0006843,CUS_000047,PRJ_0007,PRJ_0007_U080,2022-11-17,32347.83,0.657,converted,
RES_0000373,LEAD_0009253,CUS_002244,PRJ_0028,PRJ_0028_U038,2023-04-21,13526.58,0.294,converted,
RES_0000374,LEAD_0006384,CUS_005212,PRJ_0001,PRJ_0001_U033,2021-05-03,28903.18,0.421,cancelled,2021-06-19
RES_0000375,LEAD_0004767,CUS_004811,PRJ_0004,PRJ_0004_U091,2022-03-19,23904.97,0.721,converted,
RES_0000376,LEAD_0007445,CUS_005762,PRJ_0017,PRJ_0017_U022,2023-12-03,14268.87,0.492,converted,
RES_0000377,LEAD_0009649,CUS_002317,PRJ_0009,PRJ_0009_U027,2022-12-17,35092.88,0.394,converted,
RES_0000378,LEAD_0009922,CUS_001029,PRJ_0025,PRJ_0025_U045,2023-12-19,17741.05,0.585,converted,
RES_0000379,LEAD_0009374,CUS_000345,PRJ_0021,PRJ_0021_U001,2025-09-07,15553.74,0.423,converted,
RES_0000380,LEAD_0000291,CUS_002193,PRJ_0001,PRJ_0001_U048,2023-05-18,33798.49,0.275,converted,
RES_0000381,LEAD_0006278,CUS_000270,PRJ_0026,PRJ_0026_U065,2023-05-15,37830.14,0.516,converted,
RES_0000382,LEAD_0010081,CUS_003303,PRJ_0007,PRJ_0007_U016,2023-10-14,13020.41,0.663,converted,
RES_0000383,LEAD_0003579,CUS_003157,PRJ_0015,PRJ_0015_U045,2025-04-09,23843.48,0.594,converted,
RES_0000384,LEAD_0005533,CUS_001951,PRJ_0009,PRJ_0009_U017,2024-05-03,9324.61,0.768,converted,
RES_0000385,LEAD_0000136,CUS_004267,PRJ_0013,PRJ_0013_U034,2024-10-10,16968.69,0.407,converted,
RES_0000386,LEAD_0010005,CUS_002037,PRJ_0006,PRJ_0006_U082,2022-07-10,26749.61,0.7,converted,
RES_0000387,LEAD_0009973,CUS_000760,PRJ_0003,PRJ_0003_U052,2021-03-29,8645.45,0.62,converted,
RES_0000388,LEAD_0002890,CUS_000580,PRJ_0023,PRJ_0023_U031,2024-09-14,21333.93,0.443,converted,
RES_0000389,LEAD_0000186,CUS_005361,PRJ_0003,PRJ_0003_U058,2021-04-28,13345.44,0.474,converted,
RES_0000390,LEAD_0004059,CUS_001203,PRJ_0013,PRJ_0013_U014,2021-12-02,21496.46,0.689,converted,
RES_0000391,LEAD_0001863,CUS_004069,PRJ_0004,PRJ_0004_U029,2023-07-21,30159.62,0.613,converted,
RES_0000392,LEAD_0003413,CUS_006332,PRJ_0019,PRJ_0019_U056,2026-01-13,27412.37,0.615,converted,
RES_0000393,LEAD_0001609,CUS_004468,PRJ_0027,PRJ_0027_U024,2022-05-30,12901.73,0.503,converted,
RES_0000394,LEAD_0003131,CUS_006205,PRJ_0028,PRJ_0028_U028,2023-12-01,20515.33,0.375,converted,
RES_0000395,LEAD_0005667,CUS_001781,PRJ_0006,PRJ_0006_U033,2021-07-23,16085.35,0.766,converted,
RES_0000396,LEAD_0009440,CUS_004985,PRJ_0010,PRJ_0010_U051,2025-09-25,27025.05,0.681,converted,
RES_0000397,LEAD_0001792,CUS_003353,PRJ_0016,PRJ_0016_U021,2024-02-28,17108.31,0.536,converted,
RES_0000398,LEAD_0004881,CUS_001010,PRJ_0016,PRJ_0016_U091,2022-03-13,10958.83,0.279,converted,
RES_0000399,LEAD_0009191,CUS_004119,PRJ_0027,PRJ_0027_U006,2021-01-10,30923.1,0.351,converted,
RES_0000400,LEAD_0005581,CUS_005284,PRJ_0002,PRJ_0002_U017,2022-10-19,18674.98,0.437,converted,
RES_0000401,LEAD_0004419,CUS_004433,PRJ_0006,PRJ_0006_U021,2024-07-02,14119.13,0.701,converted,
RES_0000402,LEAD_0004265,CUS_001183,PRJ_0020,PRJ_0020_U034,2024-02-13,15805.8,0.839,converted,
RES_0000403,LEAD_0008879,CUS_003277,PRJ_0021,PRJ_0021_U031,2024-04-21,17960.5,0.702,converted,
RES_0000404,LEAD_0003777,CUS_000685,PRJ_0019,PRJ_0019_U038,2025-06-26,10130.95,0.819,converted,
RES_0000405,LEAD_0002819,CUS_006227,PRJ_0013,PRJ_0013_U012,2023-06-06,17555.51,0.508,converted,
RES_0000406,LEAD_0007526,CUS_005012,PRJ_0028,PRJ_0028_U048,2021-06-30,30776.14,0.727,converted,
RES_0000407,LEAD_0009391,CUS_002478,PRJ_0023,PRJ_0023_U054,2024-03-20,24397.47,0.784,converted,
RES_0000408,LEAD_0008070,CUS_002154,PRJ_0022,PRJ_0022_U013,2023-02-24,30058.75,0.223,converted,
RES_0000409,LEAD_0008355,CUS_005745,PRJ_0005,PRJ_0005_U005,2022-04-11,22126.95,0.464,converted,
RES_0000410,LEAD_0003064,CUS_001274,PRJ_0024,PRJ_0024_U044,2023-09-02,45470.59,0.521,converted,
RES_0000411,LEAD_0002956,CUS_003698,PRJ_0010,PRJ_0010_U007,2022-09-14,34046.2,0.368,converted,
RES_0000412,LEAD_0002153,CUS_006415,PRJ_0023,PRJ_0023_U028,2024-08-08,31905.59,0.656,converted,
RES_0000413,LEAD_0003353,CUS_004547,PRJ_0016,PRJ_0016_U028,2021-12-31,12003.96,0.528,converted,
RES_0000414,LEAD_0002992,CUS_001703,PRJ_0007,PRJ_0007_U003,2021-05-22,10979.6,0.436,converted,
RES_0000415,LEAD_0002615,CUS_000361,PRJ_0027,PRJ_0027_U036,2023-10-30,8812.61,0.688,converted,
RES_0000416,LEAD_0006557,CUS_003137,PRJ_0020,PRJ_0020_U018,2024-08-16,17561.64,0.434,converted,
RES_0000417,LEAD_0007400,CUS_005389,PRJ_0014,PRJ_0014_U054,2025-07-14,11368.92,0.795,converted,
RES_0000418,LEAD_0009891,CUS_004153,PRJ_0009,PRJ_0009_U053,2022-01-30,39497.93,0.78,converted,
RES_0000419,LEAD_0010101,CUS_004689,PRJ_0019,PRJ_0019_U069,2025-08-01,14544.53,0.772,converted,
RES_0000420,LEAD_0002620,CUS_004742,PRJ_0023,PRJ_0023_U055,2023-12-13,14408.98,0.79,converted,
RES_0000421,LEAD_0001886,CUS_000126,PRJ_0020,PRJ_0020_U045,2025-07-17,11499.23,0.383,converted,
RES_0000422,LEAD_0008252,CUS_005594,PRJ_0006,PRJ_0006_U079,2024-11-14,17962.11,0.739,converted,
RES_0000423,LEAD_0008727,CUS_001246,PRJ_0022,PRJ_0022_U030,2022-03-17,40942.65,0.328,converted,
RES_0000424,LEAD_0001473,CUS_001682,PRJ_0017,PRJ_0017_U013,2023-04-15,12942.27,0.838,converted,
RES_0000425,LEAD_0002233,CUS_003611,PRJ_0023,PRJ_0023_U063,2025-02-28,50923.45,0.677,converted,
RES_0000426,LEAD_0007987,CUS_000276,PRJ_0002,PRJ_0002_U028,2022-01-10,13033.55,0.92,cancelled,2022-04-02
RES_0000427,LEAD_0005157,CUS_006214,PRJ_0005,PRJ_0005_U037,2021-11-26,22551.98,0.686,converted,
RES_0000428,LEAD_0003938,CUS_001576,PRJ_0013,PRJ_0013_U003,2024-09-26,20736.94,0.765,converted,
RES_0000429,LEAD_0004193,CUS_002554,PRJ_0004,PRJ_0004_U108,2024-11-08,9819.84,0.481,converted,
RES_0000430,LEAD_0007384,CUS_002337,PRJ_0027,PRJ_0027_U046,2023-06-01,8619.87,0.742,converted,
RES_0000431,LEAD_0000783,CUS_003285,PRJ_0020,PRJ_0020_U012,2021-06-17,15852.44,0.562,converted,
RES_0000432,LEAD_0010039,CUS_005833,PRJ_0018,PRJ_0018_U020,2023-10-20,55976.08,0.793,converted,
RES_0000433,LEAD_0001124,CUS_001821,PRJ_0022,PRJ_0022_U006,2025-11-14,21416.52,0.533,converted,
RES_0000434,LEAD_0003211,CUS_004550,PRJ_0006,PRJ_0006_U022,2023-01-17,25915.46,0.079,converted,
RES_0000435,LEAD_0007119,CUS_003810,PRJ_0013,PRJ_0013_U005,2022-04-12,19398.52,0.578,converted,
RES_0000436,LEAD_0007353,CUS_006411,PRJ_0023,PRJ_0023_U022,2021-06-09,19447.93,0.509,converted,
RES_0000437,LEAD_0008035,CUS_002449,PRJ_0027,PRJ_0027_U056,2023-05-19,10057.11,0.303,converted,
RES_0000438,LEAD_0001776,CUS_001801,PRJ_0028,PRJ_0028_U045,2023-03-31,21090.29,0.56,converted,
RES_0000439,LEAD_0005699,CUS_003522,PRJ_0019,PRJ_0019_U073,2024-07-03,21075.69,0.59,converted,
RES_0000440,LEAD_0006867,CUS_000677,PRJ_0015,PRJ_0015_U047,2024-06-01,13104.08,0.389,converted,
RES_0000441,LEAD_0005304,CUS_004061,PRJ_0002,PRJ_0002_U038,2024-07-01,10769.55,0.631,converted,
RES_0000442,LEAD_0008386,CUS_004875,PRJ_0007,PRJ_0007_U046,2024-01-22,17657.94,0.386,converted,
RES_0000443,LEAD_0000757,CUS_006314,PRJ_0020,PRJ_0020_U023,2022-08-27,17643.26,0.54,converted,
RES_0000444,LEAD_0001747,CUS_001216,PRJ_0018,PRJ_0018_U065,2021-02-20,28015.77,0.464,converted,
RES_0000445,LEAD_0003083,CUS_005194,PRJ_0010,PRJ_0010_U060,2023-06-24,15763.81,0.615,converted,
RES_0000446,LEAD_0008232,CUS_000086,PRJ_0005,PRJ_0005_U033,2023-08-26,11478.41,0.732,converted,
RES_0000447,LEAD_0001577,CUS_002250,PRJ_0004,PRJ_0004_U126,2021-03-07,20624.86,0.681,converted,
