unit_id,project_id,city,license_status,occupancy_status,has_encumbrance,encumbrance_type,legal_risk_tier,last_legal_update
PRJ_0014_U084,PRJ_0014,Sevilla,granted,reserved,1,embargo,HIGH,2024-06-30
PRJ_0014_U085,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2025-11-30
PRJ_0014_U086,PRJ_0014,Sevilla,in_review,reserved,0,,LOW,2025-10-30
PRJ_0014_U087,PRJ_0014,Sevilla,granted,vacant,1,servidumbre,MED,2025-06-30
PRJ_0014_U088,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2024-09-30
PRJ_0014_U089,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-09-30
PRJ_0014_U090,PRJ_0014,Sevilla,pending,reserved,0,,LOW,2025-03-30
PRJ_0014_U091,PRJ_0014,Sevilla,in_review,occupied,0,,LOW,2026-04-30
PRJ_0014_U092,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-09-30
PRJ_0014_U093,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2025-05-30
PRJ_0014_U094,PRJ_0014,Sevilla,granted,vacant,1,hipoteca,HIGH,2024-05-30
PRJ_0014_U095,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-02-28
PRJ_0014_U096,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-08-30
PRJ_0014_U097,PRJ_0014,Sevilla,pending,vacant,0,,LOW,2024-12-30
PRJ_0014_U098,PRJ_0014,Sevilla,in_review,occupied,1,hipoteca,HIGH,2024-11-30
PRJ_0014_U099,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-04-30
PRJ_0014_U100,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-10-30
PRJ_0014_U101,PRJ_0014,Sevilla,granted,reserved,1,hipoteca,HIGH,2025-02-28
PRJ_0014_U102,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2026-01-30
PRJ_0014_U103,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2026-02-28
PRJ_0014_U104,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-02-28
PRJ_0014_U105,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-07-30
PRJ_0014_U106,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-12-30
PRJ_0014_U107,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-06-30
PRJ_0014_U108,PRJ_0014,Sevilla,granted,occupied,0,,LOW,2024-06-30
PRJ_0014_U109,PRJ_0014,Sevilla,in_review,vacant,1,hipoteca,HIGH,2024-09-30
PRJ_0015_U001,PRJ_0015,Sevilla,in_review,occupied,0,,LOW,2024-10-20
PRJ_0015_U002,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2024-09-20
PRJ_0015_U003,PRJ_0015,Sevilla,pending,vacant,1,embargo,HIGH,2023-10-20
PRJ_0015_U004,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-02-20
PRJ_0015_U005,PRJ_0015,Sevilla,granted,reserved,0,,LOW,2025-01-20
PRJ_0015_U006,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-01-20
PRJ_0015_U007,PRJ_0015,Sevilla,in_review,reserved,0,,LOW,2025-05-20
PRJ_0015_U008,PRJ_0015,Sevilla,granted,occupied,0,,LOW,2024-01-20
PRJ_0015_U009,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2025-03-20
PRJ_0015_U010,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-08-20
PRJ_0015_U011,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-06-20
PRJ_0015_U012,PRJ_0015,Sevilla,granted,occupied,0,,LOW,2023-11-20
PRJ_0015_U013,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2024-02-20
PRJ_0015_U014,PRJ_0015,Sevilla,in_review,reserved,0,,LOW,2024-12-20
PRJ_0015_U015,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2025-01-20
PRJ_0015_U016,PRJ_0015,Sevilla,granted,reserved,0,,LOW,2025-05-20
PRJ_0015_U017,PRJ_0015,Sevilla,granted,occupied,0,,LOW,2025-10-20
PRJ_0015_U018,PRJ_0015,Sevilla,granted,reserved,0,,LOW,2023-10-20
PRJ_0015_U019,PRJ_0015,Sevilla,granted,occupied,0,,LOW,2025-10-20
PRJ_0015_U020,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2025-08-20
PRJ_0015_U021,PRJ_0015,Sevilla,pending,vacant,0,,LOW,2024-05-20
PRJ_0015_U022,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-10-20
PRJ_0015_U023,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2025-08-20
PRJ_0015_U024,PRJ_0015,Sevilla,pending,occupied,0,,LOW,2023-12-20
PRJ_0015_U025,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2025-06-20
PRJ_0015_U026,PRJ_0015,Sevilla,granted,reserved,0,,LOW,2025-01-20
PRJ_0015_U027,PRJ_0015,Sevilla,in_review,occupied,1,hipoteca,HIGH,2024-05-20
PRJ_0015_U028,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2025-03-20
PRJ_0015_U029,PRJ_0015,Sevilla,granted,occupied,0,,LOW,2024-07-20
PRJ_0015_U030,PRJ_0015,Sevilla,granted,occupied,0,,LOW,2024-03-20
PRJ_0015_U031,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2025-04-20
PRJ_0015_U032,PRJ_0015,Sevilla,granted,vacant,1,hipoteca,HIGH,2024-03-20
PRJ_0015_U033,PRJ_0015,Sevilla,granted,reserved,0,,LOW,2025-03-20
PRJ_0015_U034,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2025-07-20
PRJ_0015_U035,PRJ_0015,Sevilla,pending,vacant,0,,LOW,2024-02-20
PRJ_0015_U036,PRJ_0015,Sevilla,granted,reserved,1,embargo,HIGH,2025-03-20
PRJ_0015_U037,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-07-20
PRJ_0015_U038,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2024-08-20
PRJ_0015_U039,PRJ_0015,Sevilla,granted,reserved,0,,LOW,2025-08-20
PRJ_0015_U040,PRJ_0015,Sevilla,in_review,occupied,0,,LOW,2024-02-20
PRJ_0015_U041,PRJ_0015,Sevilla,granted,vacant,1,embargo,HIGH,2025-05-20
PRJ_0015_U042,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-12-20
PRJ_0015_U043,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2025-02-20
PRJ_0015_U044,PRJ_0015,Sevilla,in_review,vacant,0,,LOW,2024-12-20
PRJ_0015_U045,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-01-20
PRJ_0015_U046,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-03-20
PRJ_0015_U047,PRJ_0015,Sevilla,in_review,occupied,0,,LOW,2023-12-20
PRJ_0015_U048,PRJ_0015,Sevilla,in_review,reserved,1,hipoteca,HIGH,2024-09-20
PRJ_0015_U049,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-04-20
PRJ_0015_U050,PRJ_0015,Sevilla,in_review,reserved,0,,LOW,2025-06-20
PRJ_0015_U051,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-02-20
PRJ_0015_U052,PRJ_0015,Sevilla,granted,occupied,0,,LOW,2024-08-20
PRJ_0015_U053,PRJ_0015,Sevilla,granted,reserved,1,servidumbre,MED,2025-10-20
PRJ_0015_U054,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2025-07-20
PRJ_0015_U055,PRJ_0015,Sevilla,in_review,vacant,1,embargo,HIGH,2024-04-20
PRJ_0015_U056,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2023-12-20
PRJ_0015_U057,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-03-20
PRJ_0015_U058,PRJ_0015,Sevilla,pending,occupied,0,,LOW,2024-08-20
PRJ_0015_U059,PRJ_0015,Sevilla,pending,occupied,1,embargo,HIGH,2024-08-20
PRJ_0015_U060,PRJ_0015,Sevilla,granted,vacant,0,,LOW,2024-12-20
PRJ_0016_U001,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-06-02
PRJ_0016_U002,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2023-11-02
PRJ_0016_U003,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2023-08-02
PRJ_0016_U004,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2022-04-02
PRJ_0016_U005,PRJ_0016,Sevilla,pending,vacant,0,,LOW,2022-11-02
PRJ_0016_U006,PRJ_0016,Sevilla,in_review,vacant,1,hipoteca,HIGH,2024-01-02
PRJ_0016_U007,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-03-02
PRJ_0016_U008,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-12-02
PRJ_0016_U009,PRJ_0016,Sevilla,granted,occupied,1,servidumbre,MED,2022-06-02
PRJ_0016_U010,PRJ_0016,Sevilla,granted,reserved,1,servidumbre,MED,2023-01-02
PRJ_0016_U011,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-11-02
PRJ_0016_U012,PRJ_0016,Sevilla,granted,vacant,1,embargo,HIGH,2023-04-02
PRJ_0016_U013,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-02-02
PRJ_0016_U014,PRJ_0016,Sevilla,granted,vacant,1,embargo,HIGH,2023-07-02
PRJ_0016_U015,PRJ_0016,Sevilla,pending,vacant,0,,LOW,2023-07-02
PRJ_0016_U016,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-05-02
PRJ_0016_U017,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-03-02
PRJ_0016_U018,PRJ_0016,Sevilla,in_review,occupied,0,,LOW,2022-04-02
PRJ_0016_U019,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-09-02
PRJ_0016_U020,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-09-02
PRJ_0016_U021,PRJ_0016,Sevilla,in_review,reserved,0,,LOW,2023-08-02
PRJ_0016_U022,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-06-02
PRJ_0016_U023,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-03-02
PRJ_0016_U024,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-07-02
PRJ_0016_U025,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-07-02
PRJ_0016_U026,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-08-02
PRJ_0016_U027,PRJ_0016,Sevilla,granted,occupied,1,hipoteca,HIGH,2023-04-02
PRJ_0016_U028,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-07-02
PRJ_0016_U029,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2022-11-02
PRJ_0016_U030,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2023-01-02
PRJ_0016_U031,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-12-02
PRJ_0016_U032,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-10-02
PRJ_0016_U033,PRJ_0016,Sevilla,in_review,occupied,0,,LOW,2023-07-02
PRJ_0016_U034,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-07-02
PRJ_0016_U035,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-12-02
PRJ_0016_U036,PRJ_0016,Sevilla,granted,vacant,1,embargo,HIGH,2023-03-02
PRJ_0016_U037,PRJ_0016,Sevilla,in_review,reserved,0,,LOW,2022-12-02
PRJ_0016_U038,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-04-02
PRJ_0016_U039,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-03-02
PRJ_0016_U040,PRJ_0016,Sevilla,in_review,occupied,0,,LOW,2023-06-02
PRJ_0016_U041,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-10-02
PRJ_0016_U042,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-05-02
PRJ_0016_U043,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-10-02
PRJ_0016_U044,PRJ_0016,Sevilla,pending,vacant,0,,LOW,2023-11-02
PRJ_0016_U045,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-04-02
PRJ_0016_U046,PRJ_0016,Sevilla,in_review,reserved,0,,LOW,2022-06-02
PRJ_0016_U047,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2022-12-02
PRJ_0016_U048,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-03-02
PRJ_0016_U049,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2024-01-02
PRJ_0016_U050,PRJ_0016,Sevilla,pending,occupied,0,,LOW,2023-03-02
PRJ_0016_U051,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2023-01-02
PRJ_0016_U052,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-01-02
PRJ_0016_U053,PRJ_0016,Sevilla,granted,vacant,1,servidumbre,MED,2023-11-02
PRJ_0016_U054,PRJ_0016,Sevilla,granted,vacant,1,embargo,HIGH,2022-12-02
PRJ_0016_U055,PRJ_0016,Sevilla,pending,reserved,1,hipoteca,HIGH,2022-05-02
PRJ_0016_U056,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-02-02
PRJ_0016_U057,PRJ_0016,Sevilla,granted,reserved,1,hipoteca,HIGH,2024-01-02
PRJ_0016_U058,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-01-02
PRJ_0016_U059,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-06-02
PRJ_0016_U060,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-07-02
PRJ_0016_U061,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-01-02
PRJ_0016_U062,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2023-01-02
PRJ_0016_U063,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2023-05-02
PRJ_0016_U064,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-07-02
PRJ_0016_U065,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2022-06-02
PRJ_0016_U066,PRJ_0016,Sevilla,pending,occupied,0,,LOW,2022-12-02
PRJ_0016_U067,PRJ_0016,Sevilla,in_review,occupied,0,,LOW,2023-07-02
PRJ_0016_U068,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-01-02
PRJ_0016_U069,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-03-02
PRJ_0016_U070,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-09-02
PRJ_0016_U071,PRJ_0016,Sevilla,pending,reserved,0,,LOW,2023-01-02
PRJ_0016_U072,PRJ_0016,Sevilla,granted,vacant,1,embargo,HIGH,2023-11-02
PRJ_0016_U073,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-01-02
PRJ_0016_U074,PRJ_0016,Sevilla,granted,occupied,1,hipoteca,HIGH,2023-02-02
PRJ_0016_U075,PRJ_0016,Sevilla,pending,reserved,0,,LOW,2024-01-02
PRJ_0016_U076,PRJ_0016,Sevilla,in_review,reserved,0,,LOW,2022-07-02
PRJ_0016_U077,PRJ_0016,Sevilla,in_review,occupied,0,,LOW,2022-07-02
PRJ_0016_U078,PRJ_0016,Sevilla,granted,reserved,1,hipoteca,HIGH,2023-10-02
PRJ_0016_U079,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2022-10-02
PRJ_0016_U080,PRJ_0016,Sevilla,granted,vacant,1,embargo,HIGH,2024-01-02
PRJ_0016_U081,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2023-04-02
PRJ_0016_U082,PRJ_0016,Sevilla,granted,occupied,1,embargo,HIGH,2022-10-02
PRJ_0016_U083,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2023-10-02
PRJ_0016_U084,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-05-02
PRJ_0016_U085,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-07-02
PRJ_0016_U086,PRJ_0016,Sevilla,pending,reserved,1,servidumbre,MED,2023-09-02
PRJ_0016_U087,PRJ_0016,Sevilla,granted,occupied,0,,LOW,2023-03-02
PRJ_0016_U088,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-08-02
PRJ_0016_U089,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2022-07-02
PRJ_0016_U090,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-06-02
PRJ_0016_U091,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-05-02
PRJ_0016_U092,PRJ_0016,Sevilla,pending,reserved,0,,LOW,2023-02-02
PRJ_0016_U093,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-07-02
PRJ_0016_U094,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2022-05-02
PRJ_0016_U095,PRJ_0016,Sevilla,pending,reserved,0,,LOW,2023-05-02
PRJ_0016_U096,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-01-02
PRJ_0016_U097,PRJ_0016,Sevilla,pending,vacant,0,,LOW,2022-09-02
PRJ_0016_U098,PRJ_0016,Sevilla,in_review,occupied,0,,LOW,2022-09-02
PRJ_0016_U099,PRJ_0016,Sevilla,granted,reserved,1,servidumbre,MED,2023-09-02
PRJ_0016_U100,PRJ_0016,Sevilla,in_review,vacant,0,,LOW,2023-01-02
PRJ_0016_U101,PRJ_0016,Sevilla,granted,reserved,0,,LOW,2024-02-02
PRJ_0016_U102,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2023-07-02
PRJ_0016_U103,PRJ_0016,Sevilla,granted,vacant,0,,LOW,2024-03-02
PRJ_0017_U001,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-02-28
PRJ_0017_U002,PRJ_0017,Valencia,granted,vacant,1,embargo,HIGH,2025-07-30
PRJ_0017_U003,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-08-30
PRJ_0017_U004,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-09-30
PRJ_0017_U005,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-10-30
PRJ_0017_U006,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-06-30
PRJ_0017_U007,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-05-30
PRJ_0017_U008,PRJ_0017,Valencia,granted,vacant,1,hipoteca,HIGH,2024-05-30
PRJ_0017_U009,PRJ_0017,Valencia,in_review,reserved,0,,LOW,2026-03-30
PRJ_0017_U010,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-01-30
PRJ_0017_U011,PRJ_0017,Valencia,in_review,reserved,0,,LOW,2026-03-30
PRJ_0017_U012,PRJ_0017,Valencia,granted,occupied,0,,LOW,2025-03-30
PRJ_0017_U013,PRJ_0017,Valencia,granted,occupied,0,,LOW,2026-01-30
PRJ_0017_U014,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-06-30
PRJ_0017_U015,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-06-30
PRJ_0017_U016,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-03-30
PRJ_0017_U017,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-04-30
PRJ_0017_U018,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2024-10-30
PRJ_0017_U019,PRJ_0017,Valencia,pending,occupied,0,,LOW,2024-11-30
PRJ_0017_U020,PRJ_0017,Valencia,pending,vacant,0,,LOW,2025-04-30
PRJ_0017_U021,PRJ_0017,Valencia,granted,reserved,0,,LOW,2024-11-30
PRJ_0017_U022,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2025-05-30
PRJ_0017_U023,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-03-30
PRJ_0017_U024,PRJ_0017,Valencia,granted,occupied,1,servidumbre,MED,2025-10-30
PRJ_0017_U025,PRJ_0017,Valencia,pending,reserved,0,,LOW,2026-03-30
PRJ_0017_U026,PRJ_0017,Valencia,granted,vacant,0,,LOW,2026-04-30
PRJ_0017_U027,PRJ_0017,Valencia,granted,vacant,1,servidumbre,MED,2026-03-30
PRJ_0017_U028,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-02-28
PRJ_0017_U029,PRJ_0017,Valencia,granted,vacant,1,servidumbre,MED,2024-10-30
PRJ_0017_U030,PRJ_0017,Valencia,in_review,reserved,0,,LOW,2026-03-30
PRJ_0017_U031,PRJ_0017,Valencia,granted,vacant,1,hipoteca,HIGH,2024-11-30
PRJ_0017_U032,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-10-30
PRJ_0017_U033,PRJ_0017,Valencia,in_review,occupied,1,hipoteca,HIGH,2024-06-30
PRJ_0017_U034,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-03-30
PRJ_0017_U035,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-11-30
PRJ_0017_U036,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-11-30
PRJ_0017_U037,PRJ_0017,Valencia,granted,occupied,0,,LOW,2025-06-30
PRJ_0017_U038,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-08-30
PRJ_0017_U039,PRJ_0017,Valencia,in_review,vacant,1,servidumbre,MED,2025-06-30
PRJ_0017_U040,PRJ_0017,Valencia,in_review,vacant,1,embargo,HIGH,2025-07-30
PRJ_0017_U041,PRJ_0017,Valencia,granted,reserved,0,,LOW,2024-06-30
PRJ_0017_U042,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-09-30
PRJ_0017_U043,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-04-30
PRJ_0017_U044,PRJ_0017,Valencia,granted,reserved,0,,LOW,2024-06-30
PRJ_0017_U045,PRJ_0017,Valencia,pending,occupied,0,,LOW,2026-01-30
PRJ_0017_U046,PRJ_0017,Valencia,granted,occupied,0,,LOW,2025-09-30
PRJ_0017_U047,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-06-30
PRJ_0017_U048,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-10-30
PRJ_0017_U049,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2025-10-30
PRJ_0017_U050,PRJ_0017,Valencia,granted,reserved,0,,LOW,2024-06-30
PRJ_0017_U051,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2025-10-30
PRJ_0017_U052,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-06-30
PRJ_0017_U053,PRJ_0017,Valencia,pending,reserved,0,,LOW,2024-04-30
PRJ_0017_U054,PRJ_0017,Valencia,granted,occupied,0,,LOW,2025-12-30
PRJ_0017_U055,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-05-30
PRJ_0017_U056,PRJ_0017,Valencia,pending,vacant,0,,LOW,2026-02-28
PRJ_0017_U057,PRJ_0017,Valencia,granted,occupied,0,,LOW,2025-06-30
PRJ_0017_U058,PRJ_0017,Valencia,pending,reserved,0,,LOW,2024-08-30
PRJ_0017_U059,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-03-30
PRJ_0017_U060,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-04-30
PRJ_0017_U061,PRJ_0017,Valencia,granted,vacant,1,embargo,HIGH,2024-10-30
PRJ_0017_U062,PRJ_0017,Valencia,in_review,reserved,0,,LOW,2024-10-30
PRJ_0017_U063,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2025-02-28
PRJ_0017_U064,PRJ_0017,Valencia,granted,vacant,0,,LOW,2026-03-30
PRJ_0017_U065,PRJ_0017,Valencia,in_review,occupied,0,,LOW,2025-05-30
PRJ_0017_U066,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2025-07-30
PRJ_0017_U067,PRJ_0017,Valencia,granted,vacant,0,,LOW,2026-04-30
PRJ_0017_U068,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-02-28
PRJ_0017_U069,PRJ_0017,Valencia,granted,vacant,1,embargo,HIGH,2025-02-28
PRJ_0017_U070,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-07-30
PRJ_0017_U071,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2025-06-30
PRJ_0017_U072,PRJ_0017,Valencia,granted,vacant,1,embargo,HIGH,2025-06-30
PRJ_0017_U073,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-08-30
PRJ_0017_U074,PRJ_0017,Valencia,granted,vacant,0,,LOW,2026-03-30
PRJ_0017_U075,PRJ_0017,Valencia,granted,occupied,0,,LOW,2024-09-30
PRJ_0017_U076,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-03-30
PRJ_0017_U077,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-05-30
PRJ_0017_U078,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-02-28
PRJ_0017_U079,PRJ_0017,Valencia,granted,occupied,0,,LOW,2025-01-30
PRJ_0017_U080,PRJ_0017,Valencia,granted,vacant,0,,LOW,2026-02-28
PRJ_0017_U081,PRJ_0017,Valencia,granted,vacant,1,servidumbre,MED,2024-05-30
PRJ_0017_U082,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-02-28
PRJ_0017_U083,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2024-04-30
PRJ_0017_U084,PRJ_0017,Valencia,granted,occupied,1,embargo,HIGH,2025-11-30
PRJ_0017_U085,PRJ_0017,Valencia,in_review,reserved,0,,LOW,2024-04-30
PRJ_0017_U086,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-01-30
PRJ_0017_U087,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-04-30
PRJ_0017_U088,PRJ_0017,Valencia,granted,reserved,0,,LOW,2026-04-30
PRJ_0017_U089,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2024-12-30
PRJ_0017_U090,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2024-10-30
PRJ_0017_U091,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-01-30
PRJ_0017_U092,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-11-30
PRJ_0017_U093,PRJ_0017,Valencia,in_review,reserved,0,,LOW,2026-03-30
PRJ_0017_U094,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-12-30
PRJ_0017_U095,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-04-30
PRJ_0017_U096,PRJ_0017,Valencia,pending,vacant,0,,LOW,2026-03-30
PRJ_0017_U097,PRJ_0017,Valencia,granted,vacant,0,,LOW,2024-09-30
PRJ_0017_U098,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-08-30
PRJ_0017_U099,PRJ_0017,Valencia,granted,reserved,0,,LOW,2025-03-30
PRJ_0017_U100,PRJ_0017,Valencia,granted,occupied,1,embargo,HIGH,2025-12-30
PRJ_0017_U101,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-07-30
PRJ_0017_U102,PRJ_0017,Valencia,granted,vacant,0,,LOW,2026-04-30
PRJ_0017_U103,PRJ_0017,Valencia,granted,occupied,0,,LOW,2025-12-30
PRJ_0017_U104,PRJ_0017,Valencia,granted,occupied,0,,LOW,2026-01-30
PRJ_0017_U105,PRJ_0017,Valencia,granted,vacant,0,,LOW,2025-04-30
PRJ_0017_U106,PRJ_0017,Valencia,in_review,vacant,0,,LOW,2025-07-30
PRJ_0017_U107,PRJ_0017,Valencia,granted,vacant,1,servidumbre,MED,2025-08-30
PRJ_0017_U108,PRJ_0017,Valencia,granted,occupied,0,,LOW,2024-05-30
PRJ_0017_U109,PRJ_0017,Valencia,in_review,occupied,0,,LOW,2026-04-30
PRJ_0017_U110,PRJ_0017,Valencia,granted,reserved,1,embargo,HIGH,2024-04-30
