unit_id,project_id,bedrooms,sqm,floor,has_terrace,has_garage,has_storage,energy_rating,list_price_eur,expected_rent_eur_month,status
PRJ_0014_U071,PRJ_0014,2,108.95,0,0,0,1,A,310716.51,1387.89,available
PRJ_0014_U072,PRJ_0014,4,180.0,10,0,1,1,C,524480.37,2486.06,available
PRJ_0014_U073,PRJ_0014,3,111.0,3,1,1,1,C,300562.08,1383.73,available
PRJ_0014_U074,PRJ_0014,3,103.23,12,0,1,1,A,285908.72,910.61,available
PRJ_0014_U075,PRJ_0014,2,76.35,4,0,0,0,A,220787.3,1013.05,available
PRJ_0014_U076,PRJ_0014,3,129.31,0,1,1,1,B,383381.6,1492.14,available
PRJ_0014_U077,PRJ_0014,4,132.78,6,0,1,0,B,350700.34,1720.4,available
PRJ_0014_U078,PRJ_0014,3,119.8,0,1,1,0,B,354893.75,1274.24,available
PRJ_0014_U079,PRJ_0014,2,113.56,3,1,1,0,D,321360.23,1535.5,available
PRJ_0014_U080,PRJ_0014,3,120.42,10,0,1,1,A,336823.26,1540.64,available
PRJ_0014_U081,PRJ_0014,4,151.91,7,1,0,0,B,420854.18,1950.37,available
PRJ_0014_U082,PRJ_0014,4,141.29,9,0,0,0,B,419669.35,1495.09,available
PRJ_0014_U083,PRJ_0014,2,79.7,12,0,1,1,B,210208.45,982.16,available
PRJ_0014_U084,PRJ_0014,3,117.34,6,1,1,1,B,341191.48,1646.2,available
PRJ_0014_U085,PRJ_0014,2,72.89,7,1,0,1,C,218509.72,932.56,available
PRJ_0014_U086,PRJ_0014,2,97.5,0,0,0,0,C,288897.09,1136.08,available
PRJ_0014_U087,PRJ_0014,2,83.38,4,0,1,1,C,243565.05,862.56,available
PRJ_0014_U088,PRJ_0014,3,123.24,10,0,1,1,B,345222.11,1318.43,available
PRJ_0014_U089,PRJ_0014,3,76.91,0,1,1,0,C,241010.0,1177.4,available
PRJ_0014_U090,PRJ_0014,2,95.38,5,0,1,1,D,252743.52,1033.17,available
PRJ_0014_U091,PRJ_0014,2,78.78,1,0,1,1,C,226910.73,1077.32,available
PRJ_0014_U092,PRJ_0014,2,59.95,12,1,1,0,D,183856.46,888.37,available
PRJ_0014_U093,PRJ_0014,2,70.47,7,0,1,0,B,194255.46,909.81,available
PRJ_0014_U094,PRJ_0014,3,113.83,9,0,0,0,D,333231.38,1560.23,available
PRJ_0014_U095,PRJ_0014,2,95.85,9,0,0,1,C,268032.49,1217.13,available
PRJ_0014_U096,PRJ_0014,2,90.52,3,1,0,1,C,271404.01,1176.03,available
PRJ_0014_U097,PRJ_0014,4,107.58,0,0,1,1,C,277675.07,1002.89,available
PRJ_0014_U098,PRJ_0014,2,81.16,5,1,1,1,D,243635.78,1233.52,available
PRJ_0014_U099,PRJ_0014,4,143.98,2,0,1,1,B,400842.42,2139.0,available
PRJ_0014_U100,PRJ_0014,3,138.62,4,1,0,0,C,418701.28,1765.35,available
PRJ_0014_U101,PRJ_0014,3,109.77,4,1,1,0,C,318850.71,1679.21,available
PRJ_0014_U102,PRJ_0014,3,111.24,10,0,1,1,C,345695.51,1870.96,available
PRJ_0014_U103,PRJ_0014,2,66.69,4,1,0,1,C,198129.04,844.15,available
PRJ_0014_U104,PRJ_0014,3,101.68,2,0,0,1,B,281636.87,1350.86,available
PRJ_0014_U105,PRJ_0014,3,119.93,13,1,1,1,B,378310.09,1745.97,available
PRJ_0014_U106,PRJ_0014,2,88.88,0,0,0,0,B,253801.56,939.2,available
PRJ_0014_U107,PRJ_0014,3,137.98,2,1,1,1,C,416987.68,1364.64,available
PRJ_0014_U108,PRJ_0014,3,133.37,4,0,1,0,C,330793.06,1384.94,available
PRJ_0014_U109,PRJ_0014,4,175.86,0,0,1,1,C,475331.96,2347.13,available
PRJ_0015_U001,PRJ_0015,3,106.58,11,0,0,1,B,338523.8,1318.02,available
PRJ_0015_U002,PRJ_0015,3,110.47,6,0,0,1,B,321756.2,1427.68,available
PRJ_0015_U003,PRJ_0015,2,78.0,2,0,1,1,A,241491.08,972.07,available
PRJ_0015_U004,PRJ_0015,3,150.36,6,1,0,1,C,412665.44,1481.03,available
PRJ_0015_U005,PRJ_0015,4,138.53,9,0,1,0,C,414831.45,1860.25,available
PRJ_0015_U006,PRJ_0015,3,115.37,10,1,1,1,C,348844.74,1694.0,available
PRJ_0015_U007,PRJ_0015,4,118.79,4,0,1,1,B,356087.7,1731.0,available
PRJ_0015_U008,PRJ_0015,4,131.1,2,0,1,1,B,388123.57,1540.2,available
PRJ_0015_U009,PRJ_0015,2,107.74,13,1,1,1,C,341348.46,1479.33,available
PRJ_0015_U010,PRJ_0015,3,79.99,8,0,1,1,C,227179.54,1109.81,available
PRJ_0015_U011,PRJ_0015,3,130.49,13,1,0,0,C,392022.29,1289.47,available
PRJ_0015_U012,PRJ_0015,2,83.45,4,0,1,1,B,241011.3,802.19,available
PRJ_0015_U013,PRJ_0015,2,66.32,1,0,0,1,C,194248.48,779.55,available
PRJ_0015_U014,PRJ_0015,2,84.17,5,0,0,1,B,252467.73,926.42,available
PRJ_0015_U015,PRJ_0015,2,76.2,4,0,1,0,B,220496.88,884.11,available
PRJ_0015_U016,PRJ_0015,3,110.48,10,1,1,1,C,321826.68,1087.01,available
PRJ_0015_U017,PRJ_0015,2,58.13,10,0,1,0,A,172797.53,777.36,available
PRJ_0015_U018,PRJ_0015,2,66.68,1,0,1,0,C,216502.35,1012.82,available
PRJ_0015_U019,PRJ_0015,3,125.54,8,1,0,1,B,415099.14,2054.04,available
PRJ_0015_U020,PRJ_0015,2,74.32,4,0,0,0,A,178153.31,824.91,available
PRJ_0015_U021,PRJ_0015,3,133.45,8,1,0,1,A,408999.3,1659.93,available
PRJ_0015_U022,PRJ_0015,2,73.6,5,0,1,0,C,221230.72,1165.94,available
PRJ_0015_U023,PRJ_0015,1,41.25,7,1,0,0,C,123138.43,591.18,available
PRJ_0015_U024,PRJ_0015,4,124.96,10,0,0,1,B,359236.9,1564.1,available
PRJ_0015_U025,PRJ_0015,3,108.19,4,1,1,0,A,318597.91,1157.17,available
PRJ_0015_U026,PRJ_0015,3,125.62,2,1,1,1,B,390746.06,1807.93,available
PRJ_0015_U027,PRJ_0015,3,165.5,9,0,1,1,B,467814.28,2104.25,available
PRJ_0015_U028,PRJ_0015,2,106.44,13,0,1,0,C,333396.25,1568.35,available
PRJ_0015_U029,PRJ_0015,3,133.34,6,1,0,0,B,400604.8,1972.66,available
PRJ_0015_U030,PRJ_0015,2,103.85,13,0,1,1,B,296854.82,1551.22,available
PRJ_0015_U031,PRJ_0015,2,92.9,2,0,1,0,A,281820.49,1494.22,available
PRJ_0015_U032,PRJ_0015,2,104.67,11,0,0,0,C,280105.79,1284.17,available
PRJ_0015_U033,PRJ_0015,3,118.52,13,1,1,1,C,358539.97,1914.63,available
PRJ_0015_U034,PRJ_0015,2,81.85,4,0,1,0,C,228371.17,1191.5,available
PRJ_0015_U035,PRJ_0015,2,87.54,2,0,0,0,B,272903.84,865.8,available
PRJ_0015_U036,PRJ_0015,2,66.38,9,1,0,0,D,193134.88,888.67,available
PRJ_0015_U037,PRJ_0015,3,119.34,12,0,0,0,B,308827.35,1101.96,available
PRJ_0015_U038,PRJ_0015,2,69.37,1,0,1,1,C,196280.68,751.92,available
PRJ_0015_U039,PRJ_0015,3,71.02,8,1,0,1,C,221921.39,851.3,available
PRJ_0015_U040,PRJ_0015,2,94.3,12,0,0,1,A,288358.66,1226.59,available
PRJ_0015_U041,PRJ_0015,3,93.98,0,1,0,1,C,310949.93,992.28,available
PRJ_0015_U042,PRJ_0015,2,108.89,7,0,1,1,C,349505.97,1292.2,available
PRJ_0015_U043,PRJ_0015,4,141.83,1,0,1,0,C,411186.15,1329.03,available
PRJ_0015_U044,PRJ_0015,2,91.11,2,0,0,1,B,248780.84,1151.96,available
PRJ_0015_U045,PRJ_0015,2,100.61,6,0,0,0,B,315498.51,1630.36,available
PRJ_0015_U046,PRJ_0015,2,98.53,4,0,1,1,D,281859.42,1525.34,available
PRJ_0015_U047,PRJ_0015,1,56.86,1,1,1,1,B,166436.72,695.03,available
PRJ_0015_U048,PRJ_0015,2,82.41,11,1,0,0,A,243114.96,912.16,available
PRJ_0015_U049,PRJ_0015,2,85.4,2,1,1,0,B,238926.63,1215.22,available
PRJ_0015_U050,PRJ_0015,4,127.29,12,1,1,1,B,386839.36,1323.48,available
PRJ_0015_U051,PRJ_0015,3,137.6,2,0,1,0,C,390579.65,2093.0,available
PRJ_0015_U052,PRJ_0015,2,93.38,7,1,1,1,C,301159.81,1438.05,available
PRJ_0015_U053,PRJ_0015,2,74.73,10,1,0,1,D,223873.6,962.77,available
PRJ_0015_U054,PRJ_0015,2,66.64,6,0,1,1,B,187169.4,633.41,available
PRJ_0015_U055,PRJ_0015,2,86.22,5,1,1,0,B,236717.03,759.3,available
PRJ_0015_U056,PRJ_0015,2,75.62,10,1,0,1,B,233457.13,1025.31,available
PRJ_0015_U057,PRJ_0015,2,58.28,0,1,0,0,B,171273.37,701.85,available
PRJ_0015_U058,PRJ_0015,2,95.62,11,1,1,1,C,289256.95,1464.41,available
PRJ_0015_U059,PRJ_0015,4,152.66,9,0,1,1,A,447090.47,2061.92,available
PRJ_0015_U060,PRJ_0015,3,102.88,10,0,0,0,B,304174.31,1258.81,available
PRJ_0016_U001,PRJ_0016,4,142.68,10,1,0,0,C,462642.43,2477.98,available
PRJ_0016_U002,PRJ_0016,3,91.48,11,0,0,1,B,272458.9,1263.12,available
PRJ_0016_U003,PRJ_0016,1,56.19,10,1,1,0,D,162306.81,844.08,available
PRJ_0016_U004,PRJ_0016,3,136.42,4,1,1,0,C,387080.83,2068.12,available
PRJ_0016_U005,PRJ_0016,3,101.48,12,0,0,0,C,281349.79,1250.4,available
PRJ_0016_U006,PRJ_0016,3,141.29,7,1,1,1,C,466988.37,2529.2,available
PRJ_0016_U007,PRJ_0016,3,115.76,4,0,1,1,A,364326.31,1782.71,available
PRJ_0016_U008,PRJ_0016,1,52.36,2,0,0,1,A,150864.69,655.54,available
PRJ_0016_U009,PRJ_0016,2,95.68,9,1,1,0,D,288762.75,1339.94,available
PRJ_0016_U010,PRJ_0016,2,86.88,3,0,1,1,A,272392.33,981.64,available
PRJ_0016_U011,PRJ_0016,3,118.56,9,1,0,0,B,339201.06,1082.56,available
PRJ_0016_U012,PRJ_0016,3,140.9,0,1,1,1,C,426950.2,1598.69,available
PRJ_0016_U013,PRJ_0016,3,116.93,8,0,1,1,B,358216.79,1484.93,available
PRJ_0016_U014,PRJ_0016,3,137.91,8,1,0,0,B,396982.09,1460.81,available
PRJ_0016_U015,PRJ_0016,2,83.28,7,0,0,0,B,233499.65,1009.48,available
PRJ_0016_U016,PRJ_0016,2,94.89,9,0,1,1,B,273983.47,1273.21,available
PRJ_0016_U017,PRJ_0016,2,82.14,13,0,1,0,C,259640.68,1205.3,available
PRJ_0016_U018,PRJ_0016,2,94.75,11,1,1,1,A,322516.95,1669.88,available
PRJ_0016_U019,PRJ_0016,3,122.66,6,1,1,0,B,378045.62,2019.1,available
PRJ_0016_U020,PRJ_0016,4,104.44,12,0,1,1,A,308533.27,1595.34,available
PRJ_0016_U021,PRJ_0016,2,102.68,13,0,1,1,C,298208.83,1360.45,available
PRJ_0016_U022,PRJ_0016,3,98.0,2,0,1,1,A,285203.28,1035.18,available
PRJ_0016_U023,PRJ_0016,2,85.67,5,0,0,1,B,237743.23,1257.53,available
PRJ_0016_U024,PRJ_0016,3,152.91,10,1,1,0,C,466312.49,1660.12,available
PRJ_0016_U025,PRJ_0016,1,59.77,7,1,0,1,B,186092.8,652.7,available
PRJ_0016_U026,PRJ_0016,3,76.91,1,0,1,1,C,219272.67,851.04,available
PRJ_0016_U027,PRJ_0016,2,84.01,6,0,0,1,B,244490.62,1089.76,available
PRJ_0016_U028,PRJ_0016,2,62.19,5,1,1,1,B,186215.77,875.21,available
PRJ_0016_U029,PRJ_0016,3,80.72,10,0,1,0,B,234497.61,749.59,available
PRJ_0016_U030,PRJ_0016,2,98.93,7,0,0,1,D,284244.23,1397.69,available
PRJ_0016_U031,PRJ_0016,2,76.46,1,1,0,0,B,232079.26,826.31,available
PRJ_0016_U032,PRJ_0016,2,83.82,0,1,1,0,B,227672.29,872.84,available
PRJ_0016_U033,PRJ_0016,4,124.08,4,0,1,1,B,389467.88,1515.56,available
PRJ_0016_U034,PRJ_0016,2,67.76,2,0,1,0,B,195631.17,765.83,available
PRJ_0016_U035,PRJ_0016,3,110.52,12,0,1,1,C,341004.54,1663.25,available
PRJ_0016_U036,PRJ_0016,3,100.7,3,1,1,1,D,315385.11,1027.77,available
PRJ_0016_U037,PRJ_0016,3,82.3,8,0,0,1,B,233245.17,841.74,available
PRJ_0016_U038,PRJ_0016,2,79.49,1,0,1,1,B,220718.44,710.03,available
PRJ_0016_U039,PRJ_0016,3,111.4,6,0,1,1,B,316323.95,1555.63,available
PRJ_0016_U040,PRJ_0016,1,58.74,13,1,1,1,D,180224.1,969.61,available
PRJ_0016_U041,PRJ_0016,3,108.73,9,1,0,0,B,338510.53,1574.29,available
PRJ_0016_U042,PRJ_0016,2,87.38,4,0,1,1,A,246830.36,1109.37,available
PRJ_0016_U043,PRJ_0016,3,115.87,10,1,1,0,D,365864.13,1906.08,available
PRJ_0016_U044,PRJ_0016,3,110.47,7,1,1,1,D,302565.93,1131.69,available
PRJ_0016_U045,PRJ_0016,2,112.37,3,0,0,0,B,309822.85,1027.44,available
PRJ_0016_U046,PRJ_0016,1,64.37,13,1,1,1,B,211656.97,913.11,available
PRJ_0016_U047,PRJ_0016,2,56.02,13,0,1,1,C,166289.65,623.99,available
PRJ_0016_U048,PRJ_0016,3,119.65,7,0,1,1,C,343409.57,1436.0,available
PRJ_0016_U049,PRJ_0016,2,75.71,0,0,0,0,B,205860.01,863.24,available
PRJ_0016_U050,PRJ_0016,3,130.76,5,1,1,0,B,330673.24,1284.35,available
PRJ_0016_U051,PRJ_0016,3,96.95,7,0,1,1,B,275603.35,1174.32,available
PRJ_0016_U052,PRJ_0016,4,130.23,13,0,1,0,B,404752.07,1627.92,available
PRJ_0016_U053,PRJ_0016,2,83.82,10,0,1,0,A,240234.49,821.85,available
PRJ_0016_U054,PRJ_0016,1,62.66,3,1,1,1,C,184971.32,946.46,available
PRJ_0016_U055,PRJ_0016,2,76.11,7,1,1,1,A,208883.0,991.05,available
PRJ_0016_U056,PRJ_0016,3,99.95,2,0,1,0,B,263251.64,858.1,available
PRJ_0016_U057,PRJ_0016,2,90.82,6,1,1,0,C,294867.6,1010.57,available
PRJ_0016_U058,PRJ_0016,2,69.85,7,0,1,1,B,215609.82,729.59,available
PRJ_0016_U059,PRJ_0016,2,73.55,7,1,1,1,B,213669.14,706.3,available
PRJ_0016_U060,PRJ_0016,3,137.9,5,1,1,1,D,403632.82,1331.8,available
PRJ_0016_U061,PRJ_0016,4,160.17,6,0,1,0,A,472139.59,1662.01,available
PRJ_0016_U062,PRJ_0016,2,98.62,11,0,1,1,D,277633.49,1408.82,available
PRJ_0016_U063,PRJ_0016,2,86.44,7,0,1,1,A,232881.59,1171.44,available
PRJ_0016_U064,PRJ_0016,2,90.24,0,0,0,1,B,255464.45,1259.12,available
PRJ_0016_U065,PRJ_0016,2,86.36,10,0,0,0,C,257243.77,1170.4,available
PRJ_0016_U066,PRJ_0016,4,115.63,8,0,1,0,B,351433.45,1684.96,available
PRJ_0016_U067,PRJ_0016,2,86.0,9,1,1,1,B,278852.09,1346.37,available
PRJ_0016_U068,PRJ_0016,3,112.88,9,1,0,1,B,317585.94,1641.16,available
PRJ_0016_U069,PRJ_0016,4,120.28,2,1,0,0,B,352690.25,1698.01,available
PRJ_0016_U070,PRJ_0016,3,115.16,13,0,1,1,A,340180.93,1640.93,available
PRJ_0016_U071,PRJ_0016,2,99.59,13,1,1,1,C,308038.04,1532.75,available
PRJ_0016_U072,PRJ_0016,3,140.37,2,0,0,0,C,390459.21,1725.23,available
PRJ_0016_U073,PRJ_0016,2,101.48,3,0,0,1,B,280017.83,1020.94,available
PRJ_0016_U074,PRJ_0016,2,81.99,3,0,0,1,A,198667.45,666.9,available
PRJ_0016_U075,PRJ_0016,4,100.23,13,0,1,1,B,317540.13,1304.94,available
PRJ_0016_U076,PRJ_0016,2,89.27,13,0,1,0,B,267873.73,903.53,available
PRJ_0016_U077,PRJ_0016,2,78.19,3,0,0,0,B,203507.49,721.96,available
PRJ_0016_U078,PRJ_0016,2,78.69,8,1,1,1,C,250229.4,805.82,available
PRJ_0016_U079,PRJ_0016,2,61.54,3,0,1,0,A,172535.57,662.9,available
PRJ_0016_U080,PRJ_0016,3,82.86,0,1,0,0,B,237206.77,1268.86,available
PRJ_0016_U081,PRJ_0016,3,86.74,3,0,1,0,C,239184.7,961.35,available
PRJ_0016_U082,PRJ_0016,3,114.27,1,0,1,1,A,341447.23,1266.32,available
PRJ_0016_U083,PRJ_0016,2,81.78,11,1,1,1,B,243907.52,993.78,available
PRJ_0016_U084,PRJ_0016,1,68.35,10,1,1,0,C,197982.09,761.18,available
PRJ_0016_U085,PRJ_0016,2,106.1,2,0,1,1,C,326203.31,1527.57,available
PRJ_0016_U086,PRJ_0016,3,125.65,7,0,1,1,A,372849.61,1712.95,available
PRJ_0016_U087,PRJ_0016,3,79.15,2,1,1,1,A,237449.69,766.53,available
PRJ_0016_U088,PRJ_0016,3,120.57,7,1,1,0,B,382269.14,1650.31,available
PRJ_0016_U089,PRJ_0016,3,102.78,12,0,1,1,C,297461.25,966.19,available
PRJ_0016_U090,PRJ_0016,3,109.84,12,0,0,1,B,315138.03,1478.23,available
PRJ_0016_U091,PRJ_0016,2,87.04,11,0,1,0,C,260875.48,1375.4,available
PRJ_0016_U092,PRJ_0016,3,133.12,3,1,0,1,C,364415.02,1898.06,available
PRJ_0016_U093,PRJ_0016,3,106.3,2,0,1,1,D,312738.22,1135.09,available
PRJ_0016_U094,PRJ_0016,4,129.84,2,0,1,1,B,363537.47,1758.66,available
PRJ_0016_U095,PRJ_0016,2,87.25,1,0,0,1,A,259636.08,1285.48,available
PRJ_0016_U096,PRJ_0016,3,99.47,8,0,0,0,B,295918.86,1512.59,available
PRJ_0016_U097,PRJ_0016,2,80.95,9,0,1,1,A,247394.57,927.92,available
PRJ_0016_U098,PRJ_0016,3,110.9,12,0,1,0,B,301084.08,1258.85,available
PRJ_0016_U099,PRJ_0016,4,119.74,1,1,0,1,C,353333.62,1294.99,available
PRJ_0016_U100,PRJ_0016,4,99.02,3,1,1,1,B,281660.79,907.33,available
PRJ_0016_U101,PRJ_0016,2,88.32,10,1,1,1,A,273870.95,1273.35,available
PRJ_0016_U102,PRJ_0016,2,89.01,9,1,1,1,B,244505.72,1011.63,available
PRJ_0016_U103,PRJ_0016,3,127.74,5,0,1,1,D,343073.84,1277.93,available
PRJ_0017_U001,PRJ_0017,2,107.28,2,0,0,0,C,323184.53,1268.0,available
PRJ_0017_U002,PRJ_0017,3,120.71,0,1,1,1,A,344828.6,1448.59,available
PRJ_0017_U003,PRJ_0017,3,102.84,11,0,0,1,C,315403.29,1450.06,available
PRJ_0017_U004,PRJ_0017,2,73.47,1,1,1,1,A,224173.07,868.37,available
PRJ_0017_U005,PRJ_0017,3,89.93,1,0,1,0,C,259493.69,926.11,available
PRJ_0017_U006,PRJ_0017,2,88.32,11,1,1,0,B,280995.22,1500.67,available
PRJ_0017_U007,PRJ_0017,2,85.26,9,0,1,0,C,249875.65,900.75,available
PRJ_0017_U008,PRJ_0017,2,84.71,1,0,1,1,B,260207.98,960.25,available
PRJ_0017_U009,PRJ_0017,1,38.42,4,0,1,0,C,113739.35,550.0,available
PRJ_0017_U010,PRJ_0017,3,133.55,9,0,1,1,A,398905.04,1332.64,available
PRJ_0017_U011,PRJ_0017,3,102.75,9,0,1,1,A,337868.22,1095.8,available
PRJ_0017_U012,PRJ_0017,2,87.01,5,1,1,0,C,269630.64,892.67,available
PRJ_0017_U013,PRJ_0017,3,60.44,5,0,1,0,B,184034.91,633.82,available
PRJ_0017_U014,PRJ_0017,2,56.35,1,0,0,1,C,177244.82,732.44,available
PRJ_0017_U015,PRJ_0017,2,85.46,0,0,0,1,C,268609.05,1351.78,available
PRJ_0017_U016,PRJ_0017,3,131.43,13,0,1,1,C,416810.66,1640.61,available
PRJ_0017_U017,PRJ_0017,2,106.24,3,1,1,1,C,325503.94,1343.88,available
PRJ_0017_U018,PRJ_0017,3,99.2,12,0,0,1,C,278547.08,1258.26,available
PRJ_0017_U019,PRJ_0017,2,72.76,0,0,0,0,D,212729.31,818.26,available
PRJ_0017_U020,PRJ_0017,3,82.2,13,1,0,1,A,272216.52,1126.94,available
PRJ_0017_U021,PRJ_0017,2,95.89,5,0,0,0,C,282420.91,1139.81,available
PRJ_0017_U022,PRJ_0017,2,86.8,11,0,1,1,C,221445.75,871.59,available
PRJ_0017_U023,PRJ_0017,3,175.94,11,1,0,1,B,576443.64,2329.15,available
PRJ_0017_U024,PRJ_0017,3,98.42,4,0,1,1,B,308515.07,984.68,available
PRJ_0017_U025,PRJ_0017,2,94.59,10,0,0,1,B,281749.96,1454.04,available
PRJ_0017_U026,PRJ_0017,3,120.66,4,0,0,1,C,371928.82,1995.66,available
PRJ_0017_U027,PRJ_0017,2,72.78,11,1,0,0,B,232440.04,1187.14,available
PRJ_0017_U028,PRJ_0017,2,81.8,13,0,1,0,C,240027.4,763.19,available
PRJ_0017_U029,PRJ_0017,2,85.76,11,0,1,1,C,281126.97,1365.2,available
PRJ_0017_U030,PRJ_0017,3,110.57,10,0,1,0,C,314691.2,1402.31,available
PRJ_0017_U031,PRJ_0017,3,150.96,5,0,1,0,B,444309.84,1501.13,available
PRJ_0017_U032,PRJ_0017,3,124.29,1,1,0,1,C,376493.35,1982.46,available
PRJ_0017_U033,PRJ_0017,3,124.71,7,0,0,0,C,356376.4,1750.93,available
PRJ_0017_U034,PRJ_0017,2,73.99,1,1,1,0,A,230424.45,805.01,available
PRJ_0017_U035,PRJ_0017,2,83.09,7,0,0,0,B,263896.07,1408.09,available
PRJ_0017_U036,PRJ_0017,2,92.95,12,1,1,1,B,315776.19,1089.62,available
PRJ_0017_U037,PRJ_0017,3,124.42,1,0,1,0,D,380547.29,1594.38,available
PRJ_0017_U038,PRJ_0017,2,75.73,12,0,1,1,B,213593.94,752.78,available
PRJ_0017_U039,PRJ_0017,3,113.2,8,1,1,0,A,333217.97,1167.79,available
PRJ_0017_U040,PRJ_0017,3,109.54,0,0,0,0,A,319616.05,1708.1,available
PRJ_0017_U041,PRJ_0017,3,106.05,10,1,0,1,A,332409.86,1480.53,available
PRJ_0017_U042,PRJ_0017,1,61.7,0,0,0,0,B,174095.29,652.82,available
PRJ_0017_U043,PRJ_0017,2,62.28,8,0,1,1,C,210247.43,1033.06,available
PRJ_0017_U044,PRJ_0017,4,180.0,7,0,0,1,B,547218.13,2810.49,available
PRJ_0017_U045,PRJ_0017,3,112.73,10,0,1,0,C,351817.25,1840.45,available
PRJ_0017_U046,PRJ_0017,2,106.52,5,0,1,0,A,329938.71,1737.42,available
PRJ_0017_U047,PRJ_0017,3,115.55,1,0,1,1,B,347050.37,1806.13,available
PRJ_0017_U048,PRJ_0017,4,81.36,5,0,0,0,C,265951.59,1224.51,available
PRJ_0017_U049,PRJ_0017,2,96.49,10,0,0,1,C,278068.06,1094.81,available
PRJ_0017_U050,PRJ_0017,4,128.1,13,1,1,0,C,391820.92,2056.74,available
PRJ_0017_U051,PRJ_0017,2,85.24,2,0,0,0,B,235055.9,809.13,available
PRJ_0017_U052,PRJ_0017,4,121.91,4,0,1,0,B,387958.53,1375.88,available
PRJ_0017_U053,PRJ_0017,2,100.34,12,0,1,1,C,321637.17,1332.47,available
PRJ_0017_U054,PRJ_0017,2,102.51,4,0,0,1,A,292899.99,1114.46,available
PRJ_0017_U055,PRJ_0017,1,63.8,3,0,0,0,C,176661.04,804.17,available
PRJ_0017_U056,PRJ_0017,3,152.88,11,0,0,1,B,494346.97,2572.38,available
PRJ_0017_U057,PRJ_0017,4,180.0,6,0,0,1,A,554180.95,2367.18,available
PRJ_0017_U058,PRJ_0017,2,69.69,8,0,1,0,C,226675.03,1000.29,available
PRJ_0017_U059,PRJ_0017,2,73.53,6,0,0,0,C,218517.86,900.01,available
PRJ_0017_U060,PRJ_0017,2,68.19,8,1,0,0,D,216560.96,1030.55,available
PRJ_0017_U061,PRJ_0017,2,95.89,3,0,1,0,D,287284.61,974.82,available
PRJ_0017_U062,PRJ_0017,3,101.69,10,0,1,0,B,299352.78,980.68,available
PRJ_0017_U063,PRJ_0017,1,74.55,5,0,1,1,C,221683.88,1021.89,available
PRJ_0017_U064,PRJ_0017,4,130.06,7,1,0,0,D,378876.32,1655.74,available
PRJ_0017_U065,PRJ_0017,4,161.58,2,0,0,0,B,479131.21,1956.4,available
PRJ_0017_U066,PRJ_0017,2,67.04,0,1,0,0,B,209455.66,820.68,available
PRJ_0017_U067,PRJ_0017,3,78.02,7,1,1,1,D,261827.08,859.64,available
PRJ_0017_U068,PRJ_0017,4,140.34,1,0,1,1,A,434337.29,2040.48,available
PRJ_0017_U069,PRJ_0017,3,130.66,12,0,1,1,D,400098.06,1646.39,available
PRJ_0017_U070,PRJ_0017,3,118.74,13,1,1,0,B,403611.34,1682.46,available
PRJ_0017_U071,PRJ_0017,1,54.07,4,0,1,1,D,169178.89,875.83,available
PRJ_0017_U072,PRJ_0017,1,35.91,4,0,1,0,C,113364.26,550.0,available
PRJ_0017_U073,PRJ_0017,3,144.39,7,0,1,0,C,470565.91,1722.47,available
PRJ_0017_U074,PRJ_0017,2,86.98,2,0,1,1,C,258882.65,1202.59,available
PRJ_0017_U075,PRJ_0017,3,107.62,12,0,0,0,A,327004.59,1132.82,available
PRJ_0017_U076,PRJ_0017,3,85.26,1,0,1,1,C,265247.0,955.77,available
PRJ_0017_U077,PRJ_0017,2,68.41,6,0,1,1,D,198721.21,948.6,available
PRJ_0017_U078,PRJ_0017,2,80.8,2,0,1,1,D,228364.56,787.84,available
PRJ_0017_U079,PRJ_0017,2,77.94,11,1,0,1,D,228811.3,868.82,available
PRJ_0017_U080,PRJ_0017,3,93.41,2,0,0,0,C,268864.5,1394.68,available
PRJ_0017_U081,PRJ_0017,2,86.65,6,0,1,1,C,262594.28,1267.77,available
PRJ_0017_U082,PRJ_0017,1,43.37,11,1,0,1,B,126405.95,664.64,available
PRJ_0017_U083,PRJ_0017,4,180.0,6,0,0,1,C,548402.01,2824.7,available
PRJ_0017_U084,PRJ_0017,3,79.35,2,1,0,0,C,237675.93,919.8,available
PRJ_0017_U085,PRJ_0017,3,114.72,2,0,1,0,A,358652.68,1646.04,available
PRJ_0017_U086,PRJ_0017,3,120.41,8,0,1,1,A,408438.0,1641.4,available
PRJ_0017_U087,PRJ_0017,2,85.09,1,0,1,0,C,256884.64,1216.39,available
PRJ_0017_U088,PRJ_0017,4,136.65,4,0,1,1,B,395023.56,1560.62,available
PRJ_0017_U089,PRJ_0017,3,124.82,8,0,1,1,B,397142.85,1258.8,available
PRJ_0017_U090,PRJ_0017,2,80.27,5,0,1,1,B,240539.41,812.55,available
PRJ_0017_U091,PRJ_0017,2,95.14,11,1,1,0,C,296504.75,1453.3,available
PRJ_0017_U092,PRJ_0017,2,54.52,9,0,1,0,D,158515.93,550.0,available
PRJ_0017_U093,PRJ_0017,3,97.07,1,0,1,1,C,283996.49,1282.35,available
PRJ_0017_U094,PRJ_0017,3,145.82,11,1,1,0,D,455885.88,2323.5,available
PRJ_0017_U095,PRJ_0017,3,133.3,12,1,1,0,D,437377.17,2114.34,available
PRJ_0017_U096,PRJ_0017,4,145.46,2,0,1,0,B,440333.62,1804.0,available
